x y v
0 31 0.258598
1 31 0.329867
2 31 0.47294
3 31 0.434362
4 31 0.511165
5 31 0.473405
6 31 0.344572
7 31 0.335172
8 31 0.33125
9 31 0.359943
10 31 0.381536
11 31 0.376813
12 31 0.379702
13 31 0.497591
14 31 0.417888
15 31 0.411068
16 31 0.395872
17 31 0.347209
18 31 0.318917
19 31 0.320155
20 31 0.357598
21 31 0.410441
22 31 0.445034
23 31 0.42356
24 31 0.37363
25 31 0.367576
26 31 0.371548
27 31 0.366657
28 31 0.365156
29 31 0.364448
30 31 0.376087
31 31 0.320502
0 30 0.536495
1 30 0.323843
2 30 0.397925
3 30 0.414512
4 30 0.439575
5 30 0.529305
6 30 0.624043
7 30 0.679313
8 30 0.545055
9 30 0.399417
10 30 0.425622
11 30 0.423582
12 30 0.398299
13 30 0.417755
14 30 0.454072
15 30 0.460277
16 30 0.475162
17 30 0.413682
18 30 0.411308
19 30 0.430134
20 30 0.404173
21 30 0.45968
22 30 0.514434
23 30 0.513185
24 30 0.522742
25 30 0.542856
26 30 0.619883
27 30 0.565376
28 30 0.448284
29 30 0.440165
30 30 0.457161
31 30 0.393849
0 29 0.582829
1 29 0.492464
2 29 0.422296
3 29 0.359147
4 29 0.293034
5 29 0.391508
6 29 0.450359
7 29 0.395516
8 29 0.450904
9 29 0.477575
10 29 0.449798
11 29 0.438129
12 29 0.461637
13 29 0.36708
14 29 0.419991
15 29 0.517866
16 29 0.504616
17 29 0.455795
18 29 0.4218
19 29 0.44748
20 29 0.389659
21 29 0.481633
22 29 0.514731
23 29 0.516676
24 29 0.70558
25 29 0.852723
26 29 0.86913
27 29 0.639863
28 29 0.524855
29 29 0.512828
30 29 0.459243
31 29 0.370323
0 28 0.345905
1 28 0.387568
2 28 0.3931
3 28 0.412511
4 28 0.348307
5 28 0.289612
6 28 0.283122
7 28 0.292036
8 28 0.370913
9 28 0.449093
10 28 0.422476
11 28 0.430003
12 28 0.444229
13 28 0.437805
14 28 0.395399
15 28 0.538589
16 28 0.489596
17 28 0.383307
18 28 0.436373
19 28 0.444499
20 28 0.504234
21 28 0.437436
22 28 0.465826
23 28 0.647829
24 28 0.702451
25 28 0.662872
26 28 0.667927
27 28 0.660151
28 28 0.844924
29 28 0.721765
30 28 0.350207
31 28 0.343697
0 27 0.356701
1 27 0.523569
2 27 0.428068
3 27 0.407616
4 27 0.429025
5 27 0.412024
6 27 0.418566
7 27 0.426126
8 27 0.43358
9 27 0.462877
10 27 0.416734
11 27 0.416399
12 27 0.399684
13 27 0.430261
14 27 0.394726
15 27 0.402001
16 27 0.530872
17 27 0.401407
18 27 0.412127
19 27 0.422647
20 27 0.450762
21 27 0.550877
22 27 0.719836
23 27 0.603928
24 27 0.534902
25 27 0.332477
26 27 0.0663333
27 27 0.425311
28 27 0.856998
29 27 0.812928
30 27 0.539985
31 27 0.337875
0 26 0.370515
1 26 0.413197
2 26 0.477082
3 26 0.419745
4 26 0.427999
5 26 0.419195
6 26 0.466694
7 26 0.513684
8 26 0.606155
9 26 0.541444
10 26 0.434852
11 26 0.441615
12 26 0.413335
13 26 0.403863
14 26 0.398459
15 26 0.327424
16 26 0.464355
17 26 0.494202
18 26 0.40392
19 26 0.435745
20 26 0.510123
21 26 0.694616
22 26 0.656116
23 26 0.533715
24 26 0.612553
25 26 0.439057
26 26 0.352331
27 26 0.367231
28 26 0.491041
29 26 0.746323
30 26 0.647914
31 26 0.335176
0 25 0.488166
1 25 0.374143
2 25 0.387649
3 25 0.43858
4 25 0.436134
5 25 0.430923
6 25 0.415675
7 25 0.40796
8 25 0.524125
9 25 0.535895
10 25 0.425275
11 25 0.508596
12 25 0.452255
13 25 0.425323
14 25 0.455306
15 25 0.425458
16 25 0.389963
17 25 0.501007
18 25 0.479134
19 25 0.507122
20 25 0.605565
21 25 0.608217
22 25 0.535095
23 25 0.545482
24 25 0.608529
25 25 0.490897
26 25 0.349245
27 25 0.28613
28 25 0.26146
29 25 0.620914
30 25 0.64561
31 25 0.342772
0 24 0.381041
1 24 0.432264
2 24 0.405228
3 24 0.451304
4 24 0.449203
5 24 0.443366
6 24 0.421294
7 24 0.455148
8 24 0.338904
9 24 0.402059
10 24 0.442613
11 24 0.546999
12 24 0.533843
13 24 0.424578
14 24 0.46193
15 24 0.452843
16 24 0.444336
17 24 0.45828
18 24 0.569778
19 24 0.710266
20 24 0.626092
21 24 0.492831
22 24 0.559366
23 24 0.562486
24 24 0.504974
25 24 0.322409
26 24 0.436845
27 24 0.492256
28 24 0.570089
29 24 0.540569
30 24 0.570436
31 24 0.351006
0 23 0.357326
1 23 0.43445
2 23 0.439765
3 23 0.467898
4 23 0.451719
5 23 0.453899
6 23 0.425389
7 23 0.481381
8 23 0.429425
9 23 0.539698
10 23 0.879615
11 23 0.916744
12 23 0.941161
13 23 0.734466
14 23 0.41043
15 23 0.369125
16 23 0.499749
17 23 0.493115
18 23 0.628773
19 23 0.691916
20 23 0.575993
21 23 0.510854
22 23 0.503446
23 23 0.559862
24 23 0.471335
25 23 0.277407
26 23 0.425762
27 23 0.327658
28 23 0.352406
29 23 0.498354
30 23 0.461438
31 23 0.358788
0 22 0.382144
1 22 0.441776
2 22 0.509616
3 22 0.522188
4 22 0.422808
5 22 0.448541
6 22 0.455841
7 22 0.492893
8 22 0.622187
9 22 0.764008
10 22 0.751148
11 22 0.685906
12 22 0.799169
13 22 1
14 22 0.992291
15 22 0.773733
16 22 0.724858
17 22 0.742797
18 22 0.652903
19 22 0.500232
20 22 0.563781
21 22 0.555076
22 22 0.468545
23 22 0.540225
24 22 0.501948
25 22 0.364261
26 22 0.430866
27 22 0.320436
28 22 0.198017
29 22 0.309446
30 22 0.435586
31 22 0.365973
0 21 0.439325
1 21 0.472395
2 21 0.518585
3 21 0.50284
4 21 0.449393
5 21 0.546902
6 21 0.663199
7 21 0.554899
8 21 0.51573
9 21 0.661718
10 21 0.554016
11 21 0.553533
12 21 0.536239
13 21 0.587941
14 21 0.754392
15 21 0.855365
16 21 0.830055
17 21 0.747364
18 21 0.570244
19 21 0.481303
20 21 0.467901
21 21 0.518802
22 21 0.501461
23 21 0.518205
24 21 0.521692
25 21 0.413171
26 21 0.43432
27 21 0.355248
28 21 0.125262
29 21 0.0461581
30 21 0.342781
31 21 0.381699
0 20 0.507917
1 20 0.575049
2 20 0.559684
3 20 0.509482
4 20 0.59838
5 20 0.690569
6 20 0.543286
7 20 0.33771
8 20 0.462228
9 20 0.596577
10 20 0.549858
11 20 0.492973
12 20 0.476305
13 20 0.476178
14 20 0.507099
15 20 0.562652
16 20 0.567124
17 20 0.569549
18 20 0.536532
19 20 0.509489
20 20 0.466421
21 20 0.412378
22 20 0.50611
23 20 0.499172
24 20 0.437266
25 20 0.416397
26 20 0.456153
27 20 0.421138
28 20 0.363661
29 20 0.241093
30 20 0.32674
31 20 0.35235
0 19 0.476086
1 19 0.610072
2 19 0.573366
3 19 0.57309
4 19 0.682138
5 19 0.595333
6 19 0.465957
7 19 0.379745
8 19 0.429515
9 19 0.503842
10 19 0.520729
11 19 0.473437
12 19 0.445515
13 19 0.477744
14 19 0.487913
15 19 0.509503
16 19 0.520584
17 19 0.526019
18 19 0.5243
19 19 0.466161
20 19 0.44713
21 19 0.353835
22 19 0.476113
23 19 0.478176
24 19 0.281805
25 19 0.409511
26 19 0.408146
27 19 0.377124
28 19 0.477513
29 19 0.492751
30 19 0.500906
31 19 0.345988
0 18 0.432053
1 18 0.477935
2 18 0.449934
3 18 0.621432
4 18 0.609691
5 18 0.48706
6 18 0.51986
7 18 0.403213
8 18 0.458273
9 18 0.476763
10 18 0.453341
11 18 0.480902
12 18 0.420791
13 18 0.49294
14 18 0.49891
15 18 0.505476
16 18 0.519005
17 18 0.541019
18 18 0.526362
19 18 0.456082
20 18 0.491835
21 18 0.414733
22 18 0.440091
23 18 0.503567
24 18 0.310994
25 18 0.391475
26 18 0.403606
27 18 0.385768
28 18 0.404552
29 18 0.472667
30 18 0.444546
31 18 0.388139
0 17 0.365753
1 17 0.339382
2 17 0.494769
3 17 0.626529
4 17 0.474385
5 17 0.441606
6 17 0.520203
7 17 0.348438
8 17 0.347402
9 17 0.492727
10 17 0.459693
11 17 0.478453
12 17 0.410324
13 17 0.459598
14 17 0.486778
15 17 0.47948
16 17 0.481849
17 17 0.510322
18 17 0.516247
19 17 0.428234
20 17 0.474591
21 17 0.513792
22 17 0.44946
23 17 0.510565
24 17 0.404
25 17 0.389698
26 17 0.41595
27 17 0.431586
28 17 0.373923
29 17 0.342553
30 17 0.387883
31 17 0.43197
0 16 0.308285
1 16 0.264916
2 16 0.51113
3 16 0.542344
4 16 0.41597
5 16 0.504565
6 16 0.488422
7 16 0.34714
8 16 0.190738
9 16 0.286135
10 16 0.496562
11 16 0.477485
12 16 0.343559
13 16 0.39135
14 16 0.463036
15 16 0.460288
16 16 0.449071
17 16 0.459236
18 16 0.498638
19 16 0.348999
20 16 0.343041
21 16 0.586672
22 16 0.514716
23 16 0.463706
24 16 0.361482
25 16 0.415046
26 16 0.420144
27 16 0.443858
28 16 0.444017
29 16 0.435904
30 16 0.496101
31 16 0.471849
0 15 0.337923
1 15 0.38712
2 15 0.464234
3 15 0.415025
4 15 0.456098
5 15 0.539773
6 15 0.513654
7 15 0.41218
8 15 0.293697
9 15 0.139451
10 15 0.409175
11 15 0.528086
12 15 0.303043
13 15 0.278782
14 15 0.396058
15 15 0.432829
16 15 0.439786
17 15 0.463258
18 15 0.500414
19 15 0.287887
20 15 0.274555
21 15 0.528689
22 15 0.534847
23 15 0.318239
24 15 0.295293
25 15 0.458094
26 15 0.434501
27 15 0.439196
28 15 0.442281
29 15 0.423019
30 15 0.430656
31 15 0.461113
0 14 0.389564
1 14 0.451106
2 14 0.366603
3 14 0.35932
4 14 0.502538
5 14 0.552628
6 14 0.529765
7 14 0.413417
8 14 0.411957
9 14 0.242769
10 14 0.331672
11 14 0.474366
12 14 0.133225
13 14 0.169379
14 14 0.2023
15 14 0.321676
16 14 0.373947
17 14 0.420165
18 14 0.481859
19 14 0.291047
20 14 0.269781
21 14 0.460265
22 14 0.500223
23 14 0.442966
24 14 0.403409
25 14 0.434632
26 14 0.435539
27 14 0.431266
28 14 0.421752
29 14 0.398332
30 14 0.368954
31 14 0.390439
0 13 0.447636
1 13 0.496964
2 13 0.31294
3 13 0.337777
4 13 0.50401
5 13 0.526035
6 13 0.586949
7 13 0.481262
8 13 0.330223
9 13 0.272938
10 13 0.296872
11 13 0.554575
12 13 0.271431
13 13 0.145193
14 13 0.0945424
15 13 0.0642917
16 13 0.124365
17 13 0.147803
18 13 0.230371
19 13 0.277546
20 13 0.255283
21 13 0.323835
22 13 0.49494
23 13 0.794359
24 13 0.766615
25 13 0.487693
26 13 0.40711
27 13 0.428468
28 13 0.419963
29 13 0.41598
30 13 0.351347
31 13 0.31537
0 12 0.472797
1 12 0.467648
2 12 0.337776
3 12 0.34617
4 12 0.418079
5 12 0.482158
6 12 0.570092
7 12 0.487813
8 12 0.407455
9 12 0.360028
10 12 0.195891
11 12 0.530832
12 12 0.509171
13 12 0.329727
14 12 0.289552
15 12 0.208726
16 12 0.239061
17 12 0.140342
18 12 0.105454
19 12 0.351937
20 12 0.27809
21 12 0
22 12 0.112353
23 12 0.474347
24 12 0.552052
25 12 0.723038
26 12 0.444896
27 12 0.400085
28 12 0.42833
29 12 0.422497
30 12 0.416086
31 12 0.355605
0 11 0.459674
1 11 0.407072
2 11 0.412632
3 11 0.407965
4 11 0.37335
5 11 0.466948
6 11 0.525433
7 11 0.438671
8 11 0.588449
9 11 0.707175
10 11 0.228634
11 11 0.363245
12 11 0.561837
13 11 0.399566
14 11 0.423166
15 11 0.379397
16 11 0.383822
17 11 0.375906
18 11 0.370538
19 11 0.421819
20 11 0.371275
21 11 0.238846
22 11 0.17498
23 11 0.456038
24 11 0.281638
25 11 0.521878
26 11 0.53154
27 11 0.398219
28 11 0.428943
29 11 0.417239
30 11 0.420194
31 11 0.372766
0 10 0.401816
1 10 0.397052
2 10 0.468037
3 10 0.401428
4 10 0.306211
5 10 0.367241
6 10 0.401634
7 10 0.374411
8 10 0.490258
9 10 0.727346
10 10 0.345433
11 10 0.307203
12 10 0.586361
13 10 0.430697
14 10 0.435153
15 10 0.414547
16 10 0.409952
17 10 0.426141
18 10 0.440809
19 10 0.446118
20 10 0.423038
21 10 0.412291
22 10 0.259126
23 10 0.423608
24 10 0.638041
25 10 0.564843
26 10 0.549959
27 10 0.393669
28 10 0.4266
29 10 0.441903
30 10 0.5066
31 10 0.44898
0 9 0.381985
1 9 0.417319
2 9 0.454684
3 9 0.391655
4 9 0.315939
5 9 0.294031
6 9 0.32089
7 9 0.377364
8 9 0.333853
9 9 0.477962
10 9 0.413927
11 9 0.446061
12 9 0.641191
13 9 0.450442
14 9 0.433184
15 9 0.444964
16 9 0.461181
17 9 0.429075
18 9 0.439935
19 9 0.434945
20 9 0.447578
21 9 0.460032
22 9 0.385729
23 9 0.318405
24 9 0.57078
25 9 0.532649
26 9 0.568846
27 9 0.394841
28 9 0.436608
29 9 0.446615
30 9 0.560826
31 9 0.539647
0 8 0.380299
1 8 0.407595
2 8 0.380226
3 8 0.358438
4 8 0.370286
5 8 0.364601
6 8 0.382068
7 8 0.417058
8 8 0.372365
9 8 0.496793
10 8 0.376458
11 8 0.3472
12 8 0.639066
13 8 0.529677
14 8 0.409565
15 8 0.475003
16 8 0.50561
17 8 0.458344
18 8 0.411595
19 8 0.424994
20 8 0.437541
21 8 0.466969
22 8 0.509344
23 8 0.356109
24 8 0.45769
25 8 0.560606
26 8 0.643396
27 8 0.414648
28 8 0.41715
29 8 0.382133
30 8 0.295303
31 8 0.30894
0 7 0.415355
1 7 0.435462
2 7 0.384063
3 7 0.363888
4 7 0.333817
5 7 0.336264
6 7 0.404716
7 7 0.469251
8 7 0.363048
9 7 0.522749
10 7 0.468645
11 7 0.288315
12 7 0.469879
13 7 0.575265
14 7 0.401226
15 7 0.421164
16 7 0.448042
17 7 0.498841
18 7 0.405928
19 7 0.43406
20 7 0.424403
21 7 0.410676
22 7 0.551552
23 7 0.443526
24 7 0.466496
25 7 0.540955
26 7 0.513422
27 7 0.421135
28 7 0.406652
29 7 0.410674
30 7 0.372978
31 7 0.284838
0 6 0.421702
1 6 0.466216
2 6 0.440966
3 6 0.402039
4 6 0.399863
5 6 0.348227
6 6 0.377043
7 6 0.421533
8 6 0.378302
9 6 0.549772
10 6 0.535361
11 6 0.215702
12 6 0.31374
13 6 0.620486
14 6 0.429436
15 6 0.354499
16 6 0.358798
17 6 0.489371
18 6 0.42024
19 6 0.452393
20 6 0.424266
21 6 0.358286
22 6 0.431589
23 6 0.372975
24 6 0.368585
25 6 0.614465
26 6 0.2739
27 6 0.375849
28 6 0.445483
29 6 0.452201
30 6 0.427676
31 6 0.347142
0 5 0.376152
1 5 0.41033
2 5 0.432204
3 5 0.437653
4 5 0.442747
5 5 0.396597
6 5 0.406763
7 5 0.403363
8 5 0.355172
9 5 0.483988
10 5 0.661087
11 5 0.32177
12 5 0.238508
13 5 0.51494
14 5 0.528985
15 5 0.359398
16 5 0.37632
17 5 0.380886
18 5 0.460831
19 5 0.440481
20 5 0.475993
21 5 0.359236
22 5 0.288567
23 5 0.393442
24 5 0.354806
25 5 0.487689
26 5 0.414456
27 5 0.522341
28 5 0.553482
29 5 0.576079
30 5 0.603093
31 5 0.535075
0 4 0.385876
1 4 0.401408
2 4 0.402833
3 4 0.410724
4 4 0.406747
5 4 0.421924
6 4 0.410842
7 4 0.403597
8 4 0.322181
9 4 0.230764
10 4 0.765609
11 4 0.613707
12 4 0.237421
13 4 0.361665
14 4 0.69825
15 4 0.413801
16 4 0.455529
17 4 0.494757
18 4 0.529423
19 4 0.573534
20 4 0.553386
21 4 0.522269
22 4 0.441922
23 4 0.462022
24 4 0.355311
25 4 0.443942
26 4 0.424181
27 4 0.398584
28 4 0.426565
29 4 0.410364
30 4 0.461344
31 4 0.446281
0 3 0.402657
1 3 0.424241
2 3 0.425077
3 3 0.416236
4 3 0.401306
5 3 0.422808
6 3 0.422145
7 3 0.42357
8 3 0.385877
9 3 0.129626
10 3 0.117271
11 3 0.488858
12 3 0.584276
13 3 0.433424
14 3 0.694969
15 3 0.661289
16 3 0.371111
17 3 0.407466
18 3 0.379114
19 3 0.38281
20 3 0.353287
21 3 0.401313
22 3 0.433036
23 3 0.411569
24 3 0.317677
25 3 0.226958
26 3 0.439533
27 3 0.377092
28 3 0.340672
29 3 0.310555
30 3 0.287981
31 3 0.272774
0 2 0.416723
1 2 0.435434
2 2 0.433462
3 2 0.431571
4 2 0.432303
5 2 0.487949
6 2 0.499099
7 2 0.518339
8 2 0.563834
9 2 0.457261
10 2 0.233748
11 2 0.391414
12 2 0.428914
13 2 0.266961
14 2 0.392969
15 2 0.744394
16 2 0.484632
17 2 0.419654
18 2 0.39433
19 2 0.445736
20 2 0.425415
21 2 0.415843
22 2 0.404114
23 2 0.350714
24 2 0.287444
25 2 0.30878
26 2 0.574977
27 2 0.46621
28 2 0.415144
29 2 0.436241
30 2 0.421448
31 2 0.350624
0 1 0.416142
1 1 0.430988
2 1 0.430296
3 1 0.429771
4 1 0.428905
5 1 0.440012
6 1 0.480632
7 1 0.508277
8 1 0.530112
9 1 0.545036
10 1 0.505877
11 1 0.450375
12 1 0.404278
13 1 0.305782
14 1 0.14607
15 1 0.402962
16 1 0.498482
17 1 0.452434
18 1 0.465228
19 1 0.404081
20 1 0.422168
21 1 0.411461
22 1 0.421283
23 1 0.44425
24 1 0.460625
25 1 0.388183
26 1 0.3525
27 1 0.440732
28 1 0.457915
29 1 0.459209
30 1 0.446441
31 1 0.378936
0 0 0.831705
1 0 0.758635
2 0 0.762352
3 0 0.760604
4 0 0.754808
5 0 0.730076
6 0 0.697963
7 0 0.651099
8 0 0.613157
9 0 0.625135
10 0 0.659917
11 0 0.663129
12 0 0.689842
13 0 0.726724
14 0 0.599329
15 0 0.491303
16 0 0.669874
17 0 0.707788
18 0 0.718765
19 0 0.713393
20 0 0.720566
21 0 0.709829
22 0 0.700536
23 0 0.745903
24 0 0.786198
25 0 0.757455
26 0 0.720859
