x y v
0 31 0.46528
1 31 0.390689
2 31 0.374656
3 31 0.339184
4 31 0.412058
5 31 0.434618
6 31 0.432353
7 31 0.374594
8 31 0.380429
9 31 0.380934
10 31 0.396143
11 31 0.365834
12 31 0.360229
13 31 0.354138
14 31 0.427837
15 31 0.417492
16 31 0.381934
17 31 0.361012
18 31 0.306293
19 31 0.295071
20 31 0.399029
21 31 0.428212
22 31 0.405358
23 31 0.40877
24 31 0.437263
25 31 0.422257
26 31 0.395498
27 31 0.370074
28 31 0.372547
29 31 0.388064
30 31 0.36984
31 31 0.147377
0 30 0.464282
1 30 0.596274
2 30 0.449716
3 30 0.440934
4 30 0.566361
5 30 0.598538
6 30 0.660219
7 30 0.661021
8 30 0.682335
9 30 0.662244
10 30 0.611572
11 30 0.621009
12 30 0.569203
13 30 0.639576
14 30 0.634065
15 30 0.652438
16 30 0.66832
17 30 0.689467
18 30 0.601778
19 30 0.530977
20 30 0.51151
21 30 0.452199
22 30 0.533179
23 30 0.646168
24 30 0.668796
25 30 0.660581
26 30 0.641839
27 30 0.661042
28 30 0.672608
29 30 0.628086
30 30 0.628791
31 30 0.448161
0 29 0.52678
1 29 0.687723
2 29 0.606458
3 29 0.458275
4 29 0.486317
5 29 0.369491
6 29 0.405654
7 29 0.641988
8 29 0.710732
9 29 0.653422
10 29 0.648945
11 29 0.641947
12 29 0.594635
13 29 0.657563
14 29 0.547109
15 29 0.569217
16 29 0.689387
17 29 0.696318
18 29 0.630831
19 29 0.595617
20 29 0.565052
21 29 0.461383
22 29 0.523395
23 29 0.588774
24 29 0.59014
25 29 0.63359
26 29 0.753275
27 29 0.900213
28 29 0.794969
29 29 0.677383
30 29 0.676544
31 29 0.468668
0 28 0.513869
1 28 0.528184
2 28 0.609091
3 28 0.548962
4 28 0.49677
5 28 0.409569
6 28 0.456337
7 28 0.46037
8 28 0.407007
9 28 0.478394
10 28 0.633019
11 28 0.602911
12 28 0.652573
13 28 0.638548
14 28 0.550106
15 28 0.540908
16 28 0.68772
17 28 0.701545
18 28 0.594409
19 28 0.64905
20 28 0.51034
21 28 0.526207
22 28 0.55959
23 28 0.428802
24 28 0.469116
25 28 0.587384
26 28 0.813329
27 28 0.843226
28 28 0.688597
29 28 0.800178
30 28 0.871598
31 28 0.446311
0 27 0.547649
1 27 0.438075
2 27 0.567927
3 27 0.566832
4 27 0.582977
5 27 0.591944
6 27 0.553482
7 27 0.484516
8 27 0.489838
9 27 0.548224
10 27 0.604419
11 27 0.593604
12 27 0.628454
13 27 0.611818
14 27 0.512253
15 27 0.592762
16 27 0.637087
17 27 0.636082
18 27 0.575489
19 27 0.564111
20 27 0.559368
21 27 0.588911
22 27 0.430111
23 27 0.476637
24 27 0.547118
25 27 0.522267
26 27 0.561713
27 27 0.186788
28 27 0.37628
29 27 0.96188
30 27 0.902632
31 27 0.513304
0 26 0.440298
1 26 0.545104
2 26 0.615806
3 26 0.64305
4 26 0.614597
5 26 0.612465
6 26 0.612162
7 26 0.610385
8 26 0.608359
9 26 0.708091
10 26 0.683456
11 26 0.639506
12 26 0.631833
13 26 0.606156
14 26 0.527969
15 26 0.55742
16 26 0.568056
17 26 0.548963
18 26 0.632768
19 26 0.587018
20 26 0.533134
21 26 0.383938
22 26 0.576993
23 26 0.643938
24 26 0.574667
25 26 0.723116
26 26 0.379616
27 26 0
28 26 0.330956
29 26 0.632508
30 26 0.725917
31 26 0.616176
0 25 0.460434
1 25 0.603606
2 25 0.577978
3 25 0.596687
4 25 0.647
5 25 0.598247
6 25 0.575052
7 25 0.503826
8 25 0.552653
9 25 0.697407
10 25 0.678562
11 25 0.634448
12 25 0.673811
13 25 0.634563
14 25 0.570916
15 25 0.527842
16 25 0.557764
17 25 0.479996
18 25 0.604003
19 25 0.582981
20 25 0.435988
21 25 0.530741
22 25 0.66233
23 25 0.424502
24 25 0.586298
25 25 0.668674
26 25 0.498696
27 25 0.412292
28 25 0.377485
29 25 0.339
30 25 0.564539
31 25 0.517172
0 24 0.520308
1 24 0.614111
2 24 0.609195
3 24 0.582435
4 24 0.644391
5 24 0.629921
6 24 0.625153
7 24 0.453408
8 24 0.535992
9 24 0.561744
10 24 0.48153
11 24 0.610259
12 24 0.683318
13 24 0.672155
14 24 0.587327
15 24 0.607031
16 24 0.568853
17 24 0.5049
18 24 0.532204
19 24 0.520024
20 24 0.592023
21 24 0.685139
22 24 0.482759
23 24 0.342716
24 24 0.597715
25 24 0.675499
26 24 0.496868
27 24 0.493479
28 24 0.325651
29 24 0.489185
30 24 0.57249
31 24 0.409597
0 23 0.511406
1 23 0.55476
2 23 0.592364
3 23 0.62065
4 23 0.663902
5 23 0.664599
6 23 0.604781
7 23 0.576956
8 23 0.614393
9 23 0.54064
10 23 0.406986
11 23 0.767608
12 23 0.87078
13 23 0.851918
14 23 0.818458
15 23 0.648691
16 23 0.546805
17 23 0.540345
18 23 0.441273
19 23 0.601506
20 23 0.768949
21 23 0.611033
22 23 0.448051
23 23 0.380951
24 23 0.686528
25 23 0.53216
26 23 0.300612
27 23 0.378925
28 23 0.432677
29 23 0.548255
30 23 0.601963
31 23 0.317005
0 22 0.509706
1 22 0.602449
2 22 0.564667
3 22 0.634077
4 22 0.694328
5 22 0.671167
6 22 0.596463
7 22 0.628475
8 22 0.549096
9 22 0.392036
10 22 0.507104
11 22 0.750622
12 22 0.831741
13 22 0.956616
14 22 1
15 22 0.857193
16 22 0.767275
17 22 0.593874
18 22 0.583199
19 22 0.727607
20 22 0.595638
21 22 0.513375
22 22 0.453122
23 22 0.405333
24 22 0.687669
25 22 0.444406
26 22 0.451358
27 22 0.456586
28 22 0.332998
29 22 0.375571
30 22 0.435959
31 22 0.247491
0 21 0.492245
1 21 0.600941
2 21 0.558335
3 21 0.692801
4 21 0.694216
5 21 0.652449
6 21 0.594092
7 21 0.637001
8 21 0.467117
9 21 0.412151
10 21 0.585702
11 21 0.4377
12 21 0.348026
13 21 0.392593
14 21 0.60974
15 21 0.765761
16 21 0.804412
17 21 0.705224
18 21 0.784406
19 21 0.607124
20 21 0.441968
21 21 0.435115
22 21 0.365924
23 21 0.428941
24 21 0.624661
25 21 0.439245
26 21 0.576794
27 21 0.545685
28 21 0.460469
29 21 0.409432
30 21 0.271245
31 21 0.191493
0 20 0.469826
1 20 0.600617
2 20 0.618781
3 20 0.707685
4 20 0.594032
5 20 0.571828
6 20 0.69533
7 20 0.715072
8 20 0.362863
9 20 0.375916
10 20 0.371234
11 20 0.307434
12 20 0.281699
13 20 0.229199
14 20 0.206762
15 20 0.261699
16 20 0.452719
17 20 0.541964
18 20 0.536112
19 20 0.451139
20 20 0.407426
21 20 0.379274
22 20 0.266908
23 20 0.415733
24 20 0.588621
25 20 0.389559
26 20 0.576097
27 20 0.656032
28 20 0.628853
29 20 0.485741
30 20 0.361615
31 20 0.216008
0 19 0.421384
1 19 0.566172
2 19 0.661144
3 19 0.607363
4 19 0.475877
5 19 0.714867
6 19 0.82226
7 19 0.504133
8 19 0.236523
9 19 0.340815
10 19 0.307227
11 19 0.288936
12 19 0.241107
13 19 0.197969
14 19 0.21429
15 19 0.224912
16 19 0.273952
17 19 0.308225
18 19 0.328183
19 19 0.376013
20 19 0.392608
21 19 0.334859
22 19 0.215992
23 19 0.411482
24 19 0.563827
25 19 0.272302
26 19 0.554398
27 19 0.624753
28 19 0.625448
29 19 0.63979
30 19 0.654564
31 19 0.413332
0 18 0.357714
1 18 0.528441
2 18 0.545655
3 18 0.370325
4 18 0.528493
5 18 0.730183
6 18 0.606374
7 18 0.447764
8 18 0.341208
9 18 0.385809
10 18 0.307122
11 18 0.237971
12 18 0.225193
13 18 0.180652
14 18 0.217422
15 18 0.235906
16 18 0.278078
17 18 0.309618
18 18 0.351201
19 18 0.372435
20 18 0.381998
21 18 0.268868
22 18 0.263339
23 18 0.485045
24 18 0.475283
25 18 0.303895
26 18 0.568638
27 18 0.532751
28 18 0.558068
29 18 0.563643
30 18 0.756422
31 18 0.460709
0 17 0.370851
1 17 0.536739
2 17 0.259889
3 17 0.279349
4 17 0.589847
5 17 0.534095
6 17 0.519999
7 17 0.446253
8 17 0.38237
9 17 0.383708
10 17 0.310639
11 17 0.262294
12 17 0.209387
13 17 0.18969
14 17 0.20958
15 17 0.246758
16 17 0.276367
17 17 0.308524
18 17 0.364493
19 17 0.339578
20 17 0.371049
21 17 0.26938
22 17 0.35133
23 17 0.534459
24 17 0.429358
25 17 0.438504
26 17 0.560882
