x y v
0 31 0.511446
1 31 0.590662
2 31 0.536692
3 31 0.619584
4 31 0.55159
5 31 0.512545
6 31 0.565685
7 31 0.581277
8 31 0.572536
9 31 0.564715
10 31 0.557656
11 31 0.588494
12 31 0.628714
13 31 0.573743
14 31 0.559145
15 31 0.563003
16 31 0.576119
17 31 0.598438
18 31 0.631945
19 31 0.63502
20 31 0.554802
21 31 0.522245
22 31 0.550378
23 31 0.561307
24 31 0.553382
25 31 0.556485
26 31 0.571417
27 31 0.580572
28 31 0.573076
29 31 0.570749
30 31 0.586299
31 31 0.806398
0 30 0.346347
1 30 0.517575
2 30 0.472902
3 30 0.555949
4 30 0.472327
5 30 0.385051
6 30 0.423941
7 30 0.414444
8 30 0.391911
9 30 0.423455
10 30 0.424323
11 30 0.455077
12 30 0.537624
13 30 0.469079
14 30 0.425775
15 30 0.431834
16 30 0.424463
17 30 0.457206
18 30 0.533501
19 30 0.560361
20 30 0.492243
21 30 0.450669
22 30 0.442277
23 30 0.424713
24 30 0.410386
25 30 0.428638
26 30 0.425851
27 30 0.409063
28 30 0.416354
29 30 0.436541
30 30 0.457411
31 30 0.821539
0 29 0.262042
1 29 0.451968
2 29 0.492053
3 29 0.571311
4 29 0.557989
5 29 0.485214
6 29 0.465894
7 29 0.394927
8 29 0.33135
9 29 0.382607
10 29 0.419401
11 29 0.456222
12 29 0.532824
13 29 0.495793
14 29 0.472321
15 29 0.454369
16 29 0.393734
17 29 0.406041
18 29 0.498017
19 29 0.507098
20 29 0.513502
21 29 0.52352
22 29 0.483459
23 29 0.464632
24 29 0.449028
25 29 0.442851
26 29 0.34891
27 29 0.285073
28 29 0.341612
29 29 0.409448
30 29 0.443706
31 29 0.815027
0 28 0.291092
1 28 0.407408
2 28 0.453494
3 28 0.505786
4 28 0.553836
5 28 0.586071
6 28 0.570191
7 28 0.493325
8 28 0.409253
9 28 0.399845
10 28 0.416746
11 28 0.465358
12 28 0.485958
13 28 0.470217
14 28 0.54187
15 28 0.498073
16 28 0.365261
17 28 0.385696
18 28 0.487137
19 28 0.487585
20 28 0.506865
21 28 0.546977
22 28 0.53844
23 28 0.560814
24 28 0.55512
25 28 0.524133
26 28 0.326731
27 28 0.238463
28 28 0.278461
29 28 0.274841
30 28 0.37795
31 28 0.817308
0 27 0.347388
1 27 0.422128
2 27 0.428129
3 27 0.449371
4 27 0.489641
5 27 0.541242
6 27 0.51884
7 27 0.48908
8 27 0.471869
9 27 0.425182
10 27 0.425244
11 27 0.479246
12 27 0.478961
13 27 0.454965
14 27 0.590501
15 27 0.565241
16 27 0.340776
17 27 0.36857
18 27 0.484889
19 27 0.496259
20 27 0.524059
21 27 0.579761
22 27 0.585942
23 27 0.646365
24 27 0.638167
25 27 0.572467
26 27 0.466676
27 27 0.494573
28 27 0.379356
29 27 0.104539
30 27 0.218238
31 27 0.79303
0 26 0.341238
1 26 0.43064
2 26 0.393143
3 26 0.42812
4 26 0.447707
5 26 0.481108
6 26 0.473237
7 26 0.477577
8 26 0.456019
9 26 0.374533
10 26 0.401235
11 26 0.458722
12 26 0.47691
13 26 0.465526
14 26 0.590144
15 26 0.621158
16 26 0.359874
17 26 0.337578
18 26 0.466033
19 26 0.533623
20 26 0.598661
21 26 0.642963
22 26 0.606986
23 26 0.660487
24 26 0.558273
25 26 0.410377
26 26 0.525131
27 26 0.828376
28 26 0.660473
29 26 0.0935972
30 26 0.0584432
31 26 0.714498
0 25 0.330349
1 25 0.446319
2 25 0.403815
3 25 0.425381
4 25 0.44703
5 25 0.488319
6 25 0.501296
7 25 0.549614
8 25 0.483677
9 25 0.317038
10 25 0.377068
11 25 0.42765
12 25 0.440558
13 25 0.471495
14 25 0.548072
15 25 0.608401
16 25 0.425462
17 25 0.341123
18 25 0.444891
19 25 0.562143
20 25 0.692338
21 25 0.726651
22 25 0.608425
23 25 0.651432
24 25 0.434612
25 25 0.176579
26 25 0.43469
27 25 0.890118
28 25 0.88922
29 25 0.28992
30 25 0.00248267
31 25 0.63756
0 24 0.299493
1 24 0.41614
2 24 0.423923
3 24 0.439052
4 24 0.443607
5 24 0.477896
6 24 0.523742
7 24 0.606862
8 24 0.551084
9 24 0.344928
10 24 0.418739
11 24 0.434266
12 24 0.386719
13 24 0.459736
14 24 0.521415
15 24 0.544614
16 24 0.451845
17 24 0.395885
18 24 0.490601
19 24 0.610775
20 24 0.731017
21 24 0.724853
22 24 0.614343
23 24 0.664068
24 24 0.359605
25 24 0.160813
26 24 0.427977
27 24 0.817251
28 24 0.931046
29 24 0.439713
30 24 0
