x y v
0 31 0.369977
1 31 0.660737
2 31 0.592576
3 31 0.57187
4 31 0.668492
5 31 0.54978
6 31 0.57877
7 31 0.62065
8 31 0.614322
9 31 0.610734
10 31 0.612659
11 31 0.616235
12 31 0.639167
13 31 0.673718
14 31 0.607024
15 31 0.630022
16 31 0.633587
17 31 0.648192
18 31 0.643049
19 31 0.652163
20 31 0.609988
21 31 0.52046
22 31 0.544699
23 31 0.582971
24 31 0.580879
25 31 0.577061
26 31 0.592169
27 31 0.611282
28 31 0.61775
29 31 0.610154
30 31 0.618935
31 31 0.621885
0 30 0.276029
1 30 0.576143
2 30 0.585047
3 30 0.56885
4 30 0.626415
5 30 0.464381
6 30 0.46776
7 30 0.544532
8 30 0.509395
9 30 0.494286
10 30 0.537072
11 30 0.548041
12 30 0.598336
13 30 0.63851
14 30 0.524784
15 30 0.54089
16 30 0.560871
17 30 0.561541
18 30 0.599508
19 30 0.649672
20 30 0.5716
21 30 0.487251
22 30 0.507045
23 30 0.507674
24 30 0.48779
25 30 0.484256
26 30 0.529618
27 30 0.535581
28 30 0.515377
29 30 0.526944
30 30 0.558065
31 30 0.670673
0 29 0.279897
1 29 0.498746
2 29 0.616093
3 29 0.615498
4 29 0.64456
5 29 0.535015
6 29 0.535512
7 29 0.529298
8 29 0.450475
9 29 0.452918
10 29 0.533852
11 29 0.538529
12 29 0.630654
13 29 0.625365
14 29 0.532157
15 29 0.563236
16 29 0.541485
17 29 0.505374
18 29 0.56412
19 29 0.643302
20 29 0.566622
21 29 0.579887
22 29 0.572889
23 29 0.491145
24 29 0.491313
25 29 0.497239
26 29 0.535928
27 29 0.430346
28 29 0.415361
29 29 0.510981
30 29 0.557722
31 29 0.660718
0 28 0.310293
1 28 0.459862
2 28 0.573883
3 28 0.597407
4 28 0.632961
5 28 0.642309
6 28 0.659832
7 28 0.568933
8 28 0.477111
9 28 0.483379
10 28 0.518209
11 28 0.544142
12 28 0.613346
13 28 0.587799
14 28 0.547406
15 28 0.638499
16 28 0.533175
17 28 0.442414
18 28 0.560739
19 28 0.612179
20 28 0.580628
21 28 0.622289
22 28 0.583413
23 28 0.560432
24 28 0.605763
25 28 0.590327
26 28 0.534444
27 28 0.279895
28 28 0.361505
29 28 0.480657
30 28 0.433694
31 28 0.642822
0 27 0.275389
1 27 0.521974
2 27 0.53567
3 27 0.550707
4 27 0.595254
5 27 0.625502
6 27 0.623433
7 27 0.560565
8 27 0.545621
9 27 0.551211
10 27 0.512374
11 27 0.566551
12 27 0.598277
13 27 0.570331
14 27 0.583187
15 27 0.682799
16 27 0.544763
17 27 0.378937
18 27 0.560534
19 27 0.60772
20 27 0.60629
21 27 0.614636
22 27 0.654875
23 27 0.664187
24 27 0.737832
25 27 0.693285
26 27 0.477641
27 27 0.354668
28 27 0.536534
29 27 0.395183
30 27 0.22423
31 27 0.57764
0 26 0.22607
1 26 0.555546
2 26 0.528988
3 26 0.52594
4 26 0.57362
5 26 0.570636
6 26 0.585885
7 26 0.543831
8 26 0.575825
9 26 0.540048
10 26 0.469948
11 26 0.564352
12 26 0.588245
13 26 0.573742
14 26 0.616912
15 26 0.683049
16 26 0.562682
17 26 0.368529
18 26 0.533026
19 26 0.624014
20 26 0.621747
21 26 0.693387
22 26 0.740515
23 26 0.645818
24 26 0.722653
25 26 0.524246
26 26 0.397491
27 26 0.644365
28 26 0.798495
29 26 0.393026
30 26 0.0926212
31 26 0.445897
0 25 0.252202
1 25 0.547681
2 25 0.517767
3 25 0.522737
4 25 0.579976
5 25 0.585629
6 25 0.614004
7 25 0.577649
8 25 0.633866
9 25 0.5166
10 25 0.397926
11 25 0.565554
12 25 0.561201
13 25 0.56812
14 25 0.618689
15 25 0.682893
16 25 0.590963
17 25 0.420061
18 25 0.501773
19 25 0.611555
20 25 0.70763
21 25 0.836665
22 25 0.71101
23 25 0.570369
24 25 0.640004
25 25 0.289485
26 25 0.314068
27 25 0.792013
28 25 0.916525
29 25 0.582236
30 25 0.117195
31 25 0.300012
0 24 0.232753
1 24 0.515103
2 24 0.511077
3 24 0.546812
4 24 0.57931
5 24 0.59738
6 24 0.616889
7 24 0.671445
8 24 0.682587
9 24 0.517475
10 24 0.393154
11 24 0.598272
12 24 0.542457
13 24 0.52813
14 24 0.625335
15 24 0.654622
16 24 0.596719
17 24 0.473935
18 24 0.507657
19 24 0.67863
20 24 0.805814
21 24 0.801946
22 24 0.64672
23 24 0.590093
24 24 0.604605
25 24 0.174924
26 24 0.306361
27 24 0.714583
28 24 0.934687
29 24 0.716875
30 24 0.168582
31 24 0.211033
0 23 0.208493
1 23 0.50542
2 23 0.500052
3 23 0.569672
4 23 0.5763
5 23 0.588939
6 23 0.592796
7 23 0.695823
8 23 0.632174
9 23 0.490541
10 23 0.492067
11 23 0.582618
12 23 0.468228
13 23 0.432703
14 23 0.535483
15 23 0.583625
16 23 0.600238
17 23 0.493085
18 23 0.605693
19 23 0.778388
20 23 0.746923
21 23 0.682576
22 23 0.625988
23 23 0.629236
24 23 0.522537
25 23 0.0635687
26 23 0.383728
27 23 0.701007
28 23 0.934682
29 23 0.757012
30 23 0.186831
31 23 0.1984
0 22 0.183694
1 22 0.524564
2 22 0.515239
3 22 0.58277
4 22 0.546273
5 22 0.577254
6 22 0.599539
7 22 0.659082
8 22 0.560081
9 22 0.568055
10 22 0.641395
11 22 0.570058
12 22 0.398741
13 22 0.289
14 22 0.326948
15 22 0.419634
16 22 0.518972
17 22 0.498839
18 22 0.707963
19 22 0.761782
20 22 0.659602
21 22 0.622263
22 22 0.599323
23 22 0.63479
24 22 0.374575
25 22 0.00968025
26 22 0.510614
27 22 0.746163
28 22 0.923508
29 22 0.765402
30 22 0.237433
31 22 0.253407
0 21 0.178105
1 21 0.534877
2 21 0.548597
3 21 0.568384
4 21 0.493021
5 21 0.571085
6 21 0.626653
7 21 0.632323
8 21 0.59611
9 21 0.772307
10 21 0.733894
11 21 0.628122
12 21 0.491018
13 21 0.318843
14 21 0.248305
15 21 0.30971
16 21 0.436144
17 21 0.496797
18 21 0.635134
19 21 0.658067
20 21 0.637615
21 21 0.603155
22 21 0.570323
23 21 0.612585
24 21 0.278406
25 21 0
26 21 0.521969
27 21 0.670226
28 21 0.833537
29 21 0.745982
30 21 0.385356
31 21 0.376729
0 20 0.199662
1 20 0.558693
2 20 0.562882
3 20 0.499163
4 20 0.468666
5 20 0.633873
6 20 0.644163
7 20 0.559543
8 20 0.701587
9 20 0.889682
10 20 0.691003
11 20 0.618051
12 20 0.571695
13 20 0.501724
14 20 0.429555
15 20 0.410061
16 20 0.466516
17 20 0.482394
18 20 0.502408
19 20 0.573953
20 20 0.634823
21 20 0.581694
22 20 0.585676
23 20 0.593426
24 20 0.229098
25 20 0.030603
26 20 0.514312
27 20 0.566216
28 20 0.655054
29 20 0.659034
30 20 0.544173
31 20 0.512642
0 19 0.254255
1 19 0.606141
2 19 0.51676
3 19 0.440125
4 19 0.560925
5 19 0.689694
6 19 0.556213
7 19 0.460791
8 19 0.776647
9 19 0.935477
10 19 0.682814
11 19 0.591031
12 19 0.543966
13 19 0.538721
14 19 0.539796
15 19 0.538408
16 19 0.521757
17 19 0.474012
18 19 0.47495
