x y v
0 31 0.449872
1 31 0.64806
2 31 0.326761
3 31 0.517344
4 31 0.533259
5 31 0.424253
6 31 0.632066
7 31 0.573165
8 31 0.528405
9 31 0.473626
10 31 0.479668
11 31 0.528013
12 31 0.622358
13 31 0.480748
14 31 0.571304
15 31 0.553573
16 31 0.573613
17 31 0.662506
18 31 0.658537
19 31 0.636928
20 31 0.512033
21 31 0.355061
22 31 0.389309
23 31 0.496635
24 31 0.55763
25 31 0.514957
26 31 0.498954
27 31 0.515842
28 31 0.511457
29 31 0.513009
30 31 0.532139
31 31 0.758399
0 30 0.388545
1 30 0.650378
2 30 0.683488
3 30 0.56745
4 30 0.491217
5 30 0.457473
6 30 0.310145
7 30 0.372311
8 30 0.530468
9 30 0.640927
10 30 0.520215
11 30 0.513065
12 30 0.518211
13 30 0.560251
14 30 0.388418
15 30 0.402734
16 30 0.435602
17 30 0.523194
18 30 0.562929
19 30 0.540389
20 30 0.598524
21 30 0.629791
22 30 0.538357
23 30 0.4636
24 30 0.436079
25 30 0.501898
26 30 0.45009
27 30 0.516273
28 30 0.596707
29 30 0.525083
30 30 0.507565
31 30 0.610121
0 29 0.535158
1 29 0.361935
2 29 0.53442
3 29 0.612805
4 29 0.59597
5 29 0.580785
6 29 0.606894
7 29 0.581586
8 29 0.329568
9 29 0.28648
10 29 0.471244
11 29 0.516767
12 29 0.451504
13 29 0.501706
14 29 0.544994
15 29 0.411031
16 29 0.464042
17 29 0.49348
18 29 0.566865
19 29 0.526985
20 29 0.594245
21 29 0.542546
22 29 0.517838
23 29 0.552907
24 29 0.457359
25 29 0.44597
26 29 0.492358
27 29 0.597047
28 29 0.52077
29 29 0.515422
30 29 0.549164
31 29 0.644165
0 28 0.673602
1 28 0.498181
2 28 0.409526
3 28 0.419415
4 28 0.477185
5 28 0.653049
6 28 0.55405
7 28 0.423336
8 28 0.538667
9 28 0.526196
10 28 0.466887
11 28 0.488974
12 28 0.496156
13 28 0.396239
14 28 0.608472
15 28 0.467566
16 28 0.429463
17 28 0.539781
18 28 0.448511
19 28 0.509173
20 28 0.466648
21 28 0.661836
22 28 0.583421
23 28 0.445229
24 28 0.638111
25 28 0.707006
26 28 0.481656
27 28 0.369873
28 28 0.295031
29 28 0.466148
30 28 0.733885
31 28 0.627676
0 27 0.522462
1 27 0.420094
2 27 0.580973
3 27 0.611951
4 27 0.503923
5 27 0.457624
6 27 0.45667
7 27 0.536873
8 27 0.59404
9 27 0.541258
10 27 0.512588
11 27 0.523819
12 27 0.500235
13 27 0.489877
14 27 0.525717
15 27 0.590098
16 27 0.290925
17 27 0.455944
18 27 0.532767
19 27 0.493772
20 27 0.620612
21 27 0.437701
22 27 0.390419
23 27 0.764623
24 27 0.559241
25 27 0.494335
26 27 0.749974
27 27 0.560608
28 27 0.409705
29 27 0.290384
30 27 0.337883
31 27 0.792428
0 26 0.597249
1 26 0.598392
2 26 0.338659
3 26 0.498704
4 26 0.557703
5 26 0.56787
6 26 0.495797
7 26 0.482639
8 26 0.395307
9 26 0.48019
10 26 0.546417
11 26 0.506801
12 26 0.498461
13 26 0.526672
14 26 0.532544
15 26 0.534651
16 26 0.467412
17 26 0.352012
18 26 0.489708
19 26 0.502438
20 26 0.543814
21 26 0.552688
22 26 0.656822
23 26 0.461579
24 26 0.253535
25 26 0.362519
26 26 0.402934
27 26 1
28 26 0.879934
29 26 0.301434
30 26 0.428935
31 26 0.683537
0 25 0.520149
1 25 0.528972
2 25 0.563938
3 25 0.439729
4 25 0.51256
5 25 0.544413
6 25 0.577616
7 25 0.606763
8 25 0.48877
9 25 0.332956
10 25 0.488019
11 25 0.427781
12 25 0.501761
13 25 0.527345
14 25 0.529039
15 25 0.492914
16 25 0.566566
17 25 0.479304
18 25 0.407113
19 25 0.525288
20 25 0.599986
21 25 0.683469
22 25 0.443703
23 25 0.441208
24 25 0.410928
25 25 0.405821
26 25 0.724755
27 25 0.571332
28 25 0.541723
29 25 0.477456
30 25 0.495496
31 25 0.710123
0 24 0.707662
1 24 0.364849
2 24 0.426088
3 24 0.500412
4 24 0.510244
5 24 0.54847
6 24 0.545612
7 24 0.486473
8 24 0.625121
9 24 0.471086
10 24 0.470815
11 24 0.481069
12 24 0.437407
13 24 0.58268
14 24 0.553242
15 24 0.537469
16 24 0.435527
17 24 0.594865
18 24 0.504958
19 24 0.441847
20 24 0.661529
21 24 0.586053
22 24 0.428822
23 24 0.56159
24 24 0.407484
