x y v
0 31 0.379868
1 31 0.43979
2 31 0.388473
3 31 0.385733
4 31 0.490323
5 31 0.451756
6 31 0.453554
7 31 0.445569
8 31 0.423264
9 31 0.39458
10 31 0.3793
11 31 0.36754
12 31 0.361023
13 31 0.42907
14 31 0.420598
15 31 0.403545
16 31 0.389683
17 31 0.40567
18 31 0.424748
19 31 0.478729
20 31 0.494236
21 31 0.418373
22 31 0.425989
23 31 0.467082
24 31 0.461464
25 31 0.430044
26 31 0.420948
27 31 0.416926
28 31 0.412485
29 31 0.389317
30 31 0.378421
31 31 0.365056
0 30 0.32727
1 30 0.556988
2 30 0.504808
3 30 0.568638
4 30 0.645071
5 30 0.498767
6 30 0.504254
7 30 0.594744
8 30 0.6078
9 30 0.536979
10 30 0.510585
11 30 0.527384
12 30 0.579863
13 30 0.626641
14 30 0.533328
15 30 0.52087
16 30 0.545389
17 30 0.555154
18 30 0.570039
19 30 0.628041
20 30 0.563424
21 30 0.495867
22 30 0.579918
23 30 0.61298
24 30 0.569018
25 30 0.523667
26 30 0.563471
27 30 0.611696
28 30 0.569732
29 30 0.520054
30 30 0.539047
31 30 0.664598
0 29 0.350107
1 29 0.584967
2 29 0.617953
3 29 0.605664
4 29 0.593517
5 29 0.463202
6 29 0.584105
7 29 0.677561
8 29 0.572604
9 29 0.509875
10 29 0.537341
11 29 0.517325
12 29 0.62036
13 29 0.609547
14 29 0.460934
15 29 0.520222
16 29 0.569928
17 29 0.549034
18 29 0.575997
19 29 0.65316
20 29 0.565259
21 29 0.5484
22 29 0.599131
23 29 0.512098
24 29 0.48074
25 29 0.563858
26 29 0.753534
27 29 0.715701
28 29 0.566334
29 29 0.553473
30 29 0.581654
31 29 0.663084
0 28 0.391816
1 28 0.484742
2 28 0.56565
3 28 0.554492
4 28 0.56641
5 28 0.564938
6 28 0.60366
7 28 0.486053
8 28 0.361718
9 28 0.433204
10 28 0.517989
11 28 0.528349
12 28 0.605043
13 28 0.581362
14 28 0.495157
15 28 0.611321
16 28 0.632766
17 28 0.52081
18 28 0.557404
19 28 0.578441
20 28 0.544682
21 28 0.622863
22 28 0.555533
23 28 0.52543
24 28 0.69902
25 28 0.841574
26 28 0.858023
27 28 0.51129
28 28 0.48753
