x y v
0 31 0.346837
1 31 0.235435
2 31 0.310419
3 31 0.31718
4 31 0.347159
5 31 0.356377
6 31 0.269255
7 31 0.223461
8 31 0.222801
9 31 0.229594
10 31 0.230382
11 31 0.214305
12 31 0.229577
13 31 0.266439
14 31 0.280284
15 31 0.253988
16 31 0.227794
17 31 0.201368
18 31 0.193563
19 31 0.216455
20 31 0.286974
21 31 0.341489
22 31 0.327719
23 31 0.29928
24 31 0.276271
25 31 0.252231
26 31 0.22787
27 31 0.220871
28 31 0.222652
29 31 0.222492
30 31 0.214754
31 31 0.205782
0 30 0.240735
1 30 0.123926
2 30 0.0395605
3 30 0.112353
4 30 0.186693
5 30 0.226545
6 30 0.283565
7 30 0.277276
8 30 0.2036
9 30 0.0947933
10 30 0.0260451
11 30 0.0165962
12 30 0.0286029
13 30 0.0643129
14 30 0.106367
15 30 0.0986347
16 30 0.0834077
17 30 0.0838471
18 30 0.0982146
19 30 0.14557
20 30 0.159123
21 30 0.123013
22 30 0.14392
23 30 0.187884
24 30 0.1864
25 30 0.165337
26 30 0.162779
27 30 0.145776
28 30 0.0973677
29 30 0.0453892
30 30 0.0340889
31 30 0.167986
0 29 0.216895
1 29 0.220637
2 29 0.149743
3 29 0.122783
4 29 0.15636
5 29 0.118461
6 29 0.0960481
7 29 0.139827
8 29 0.16796
9 29 0.126793
10 29 0.059065
11 29 0.0430176
12 29 0.0765648
13 29 0.107928
14 29 0.0842982
15 29 0.114447
16 29 0.125704
17 29 0.098678
18 29 0.0802447
19 29 0.10521
20 29 0.143822
21 29 0.159171
22 29 0.204422
23 29 0.250642
24 29 0.311644
25 29 0.393396
26 29 0.405382
27 29 0.353216
28 29 0.222728
29 29 0.105528
30 29 0.0628884
31 29 0.175992
0 28 0.164373
1 28 0.0800214
2 28 0.100844
3 28 0.122311
4 28 0.126405
5 28 0.0851146
6 28 0.134078
7 28 0.157236
8 28 0.0652277
9 28 0.0244296
10 28 0.0416493
11 28 0.0239993
12 28 0.0663214
13 28 0.105698
14 28 0.0952185
15 28 0.143041
16 28 0.169032
17 28 0.104213
18 28 0.0742029
19 28 0.121569
20 28 0.139451
21 28 0.154381
22 28 0.243825
23 28 0.325282
24 28 0.389785
25 28 0.48145
26 28 0.565898
27 28 0.552079
28 28 0.429524
29 28 0.29452
30 28 0.152484
31 28 0.169327
0 27 0.268936
1 27 0.130465
2 27 0.0898382
3 27 0.0430689
4 27 0.0714321
5 27 0.126894
6 27 0.142524
7 27 0.111609
8 27 0.0768653
9 27 0.0591148
10 27 0.0438408
11 27 0.0221444
12 27 0.0428947
13 27 0.054073
14 27 0.085683
15 27 0.172476
16 27 0.220656
17 27 0.131978
18 27 0.0516381
19 27 0.058551
20 27 0.107487
21 27 0.282166
22 27 0.364539
23 27 0.445445
24 27 0.577845
25 27 0.576555
26 27 0.461934
27 27 0.354052
28 27 0.44202
29 27 0.546156
30 27 0.348469
31 27 0.216072
0 26 0.154694
1 26 0.0595832
2 26 0.0897389
3 26 0.0492203
4 26 0.00955793
5 26 0.0251731
6 26 0.0627228
7 26 0.125718
8 26 0.173588
9 26 0.162359
10 26 0.0944789
11 26 0.0470028
12 26 0.0463514
13 26 0.0349103
14 26 0.0814655
15 26 0.178244
16 26 0.171127
17 26 0.122343
18 26 0.0669117
19 26 0.0842341
20 26 0.18992
21 26 0.295373
22 26 0.482822
23 26 0.704301
24 26 0.770842
25 26 0.763243
26 26 0.544296
27 26 0.336986
28 26 0.525385
29 26 0.595157
30 26 0.369449
31 26 0.30093
0 25 0.207757
1 25 0.114388
2 25 0.0305482
3 25 0.0177251
4 25 0.0188677
5 25 0.0217953
6 25 0.033959
7 25 0.0674391
8 25 0.148923
9 25 0.194007
10 25 0.123642
11 25 0.0620587
12 25 0.059739
13 25 0.04853
14 25 0.0914935
15 25 0.174598
16 25 0.155459
17 25 0.0800527
18 25 0.0924821
19 25 0.132083
20 25 0.242032
21 25 0.4685
22 25 0.711402
23 25 0.764842
24 25 0.770589
25 25 0.578879
26 25 0.296226
27 25 0.386939
28 25 0.616609
29 25 0.592587
30 25 0.415343
31 25 0.327249
0 24 0.158828
1 24 0.117721
2 24 0.0590435
3 24 0.0075968
4 24 0.0205652
5 24 0.0298292
6 24 0.0824436
7 24 0.120192
8 24 0.162034
9 24 0.139936
10 24 0.0853246
11 24 0.0840165
12 24 0.10154
13 24 0.0673688
14 24 0.0706619
15 24 0.157769
16 24 0.173835
17 24 0.0918541
18 24 0.133858
19 24 0.25592
20 24 0.450963
21 24 0.694074
22 24 0.783492
23 24 0.814537
24 24 0.769438
25 24 0.517861
26 24 0.332842
27 24 0.482484
28 24 0.717754
29 24 0.725971
30 24 0.473496
31 24 0.319462
0 23 0.176281
1 23 0.0471772
2 23 0.0407699
3 23 0.0306309
4 23 0.037104
5 23 0.041484
6 23 0.0602338
7 23 0.143687
8 23 0.258372
9 23 0.266584
10 23 0.325209
11 23 0.476948
12 23 0.493616
13 23 0.36393
14 23 0.19805
15 23 0.139403
16 23 0.143825
17 23 0.162856
18 23 0.208665
19 23 0.419513
20 23 0.687789
21 23 0.791166
22 23 0.812024
23 23 0.883017
24 23 0.820974
25 23 0.453238
26 23 0.152119
27 23 0.250293
28 23 0.565919
29 23 0.755831
30 23 0.484152
31 23 0.283989
0 22 0.158126
1 22 0.066067
2 22 0.0758486
3 22 0.0791134
4 22 0.0631637
5 22 0.04347
6 22 0.082691
7 22 0.181523
8 22 0.298433
9 22 0.344663
10 22 0.434417
11 22 0.613543
12 22 0.673797
13 22 0.740221
14 22 0.713233
15 22 0.530127
16 22 0.41969
17 22 0.397631
18 22 0.460589
19 22 0.652612
20 22 0.780863
21 22 0.845044
22 22 0.9003
23 22 0.924706
24 22 0.788661
25 22 0.380591
26 22 0.198192
27 22 0.335703
28 22 0.508709
29 22 0.571101
30 22 0.388681
31 22 0.238016
0 21 0.166595
1 21 0.0988267
2 21 0.108073
3 21 0.132008
4 21 0.120974
5 21 0.13556
6 21 0.221413
7 21 0.285643
8 21 0.319781
9 21 0.519201
10 21 0.809125
11 21 0.897919
12 21 0.821126
13 21 0.673004
14 21 0.64153
15 21 0.706733
16 21 0.693213
17 21 0.651631
18 21 0.75385
19 21 0.803188
20 21 0.793738
21 21 0.872459
22 21 0.940668
23 21 0.946929
24 21 0.723427
25 21 0.337159
26 21 0.211385
27 21 0.253727
28 21 0.340106
29 21 0.335112
30 21 0.160964
31 21 0.176526
0 20 0.210856
1 20 0.204369
2 20 0.236951
3 20 0.23869
4 20 0.219235
5 20 0.241688
6 20 0.27849
7 20 0.347154
8 20 0.46329
9 20 0.727718
10 20 0.928293
11 20 0.973839
12 20 1
13 20 0.951211
14 20 0.82865
15 20 0.756366
16 20 0.788484
17 20 0.829101
18 20 0.842128
19 20 0.83423
20 20 0.861216
21 20 0.875024
22 20 0.921966
23 20 0.933646
24 20 0.663559
25 20 0.304158
26 20 0.20459
27 20 0.227716
28 20 0.293971
29 20 0.244212
30 20 0.0596263
31 20 0.120842
0 19 0.247135
1 19 0.290269
2 19 0.364047
3 19 0.341356
4 19 0.315231
5 19 0.433703
6 19 0.499651
7 19 0.402662
8 19 0.45613
9 19 0.747964
10 19 0.928027
11 19 0.994054
12 19 0.981117
13 19 0.965167
14 19 0.965304
15 19 0.966385
16 19 0.956055
17 19 0.897729
18 19 0.835984
19 19 0.825144
20 19 0.844122
21 19 0.86375
22 19 0.888721
23 19 0.884401
24 19 0.588166
25 19 0.216441
26 19 0.156138
27 19 0.130109
28 19 0.122156
29 19 0.174122
30 19 0.142302
31 19 0.18204
0 18 0.296098
1 18 0.328022
2 18 0.393004
3 18 0.39442
4 18 0.501821
5 18 0.617106
6 18 0.477498
7 18 0.350198
8 18 0.515099
9 18 0.791535
10 18 0.920587
11 18 0.952942
12 18 0.948342
13 18 0.940982
14 18 0.968278
15 18 0.977788
16 18 0.971587
17 18 0.935007
18 18 0.888062
19 18 0.865698
20 18 0.850629
21 18 0.842381
22 18 0.878963
23 18 0.850315
24 18 0.51154
25 18 0.160023
26 18 0.144685
27 18 0.0877615
28 18 0.0456582
29 18 0.0744763
30 18 0.124416
31 18 0.219512
0 17 0.301905
1 17 0.359317
2 17 0.398464
3 17 0.486184
4 17 0.650192
5 17 0.614874
6 17 0.428418
7 17 0.316289
8 17 0.466503
9 17 0.771709
10 17 0.912323
11 17 0.91667
12 17 0.902973
13 17 0.903509
14 17 0.952247
15 17 0.979679
16 17 0.976939
17 17 0.957161
18 17 0.912358
19 17 0.84874
20 17 0.813871
21 17 0.833049
22 17 0.900235
23 17 0.779047
24 17 0.413917
25 17 0.14221
26 17 0.0916649
27 17 0.0577347
28 17 0.0454374
29 17 0.0648329
30 17 0.0976851
31 17 0.177722
0 16 0.278972
1 16 0.256881
2 16 0.325585
3 16 0.579567
4 16 0.701175
5 16 0.59993
6 16 0.446463
7 16 0.290881
8 16 0.359923
9 16 0.608753
10 16 0.818505
11 16 0.871913
12 16 0.830226
13 16 0.84512
14 16 0.910471
15 16 0.962289
16 16 0.972735
17 16 0.964072
18 16 0.898414
19 16 0.791942
20 16 0.748007
21 16 0.806698
22 16 0.918041
23 16 0.71895
24 16 0.319277
25 16 0.105877
26 16 0.0539699
27 16 0.0362974
28 16 0.0787189
29 16 0.119711
30 16 0.108909
31 16 0.21296
0 15 0.240986
1 15 0.189187
2 15 0.349576
3 15 0.612837
4 15 0.645363
5 15 0.600248
6 15 0.480833
7 15 0.285681
