x y v
0 31 0.749106
1 31 0.668784
2 31 0.686304
3 31 0.600347
4 31 0.666718
5 31 0.74046
6 31 0.742137
7 31 0.727484
8 31 0.739177
9 31 0.749368
10 31 0.769096
11 31 0.742402
12 31 0.670731
13 31 0.690878
14 31 0.738953
15 31 0.750832
16 31 0.744742
17 31 0.72639
18 31 0.664408
19 31 0.618238
20 31 0.675597
21 31 0.702979
22 31 0.693607
23 31 0.712053
24 31 0.74273
25 31 0.744705
26 31 0.734125
27 31 0.735662
28 31 0.754815
29 31 0.763656
30 31 0.743192
31 31 0.399919
0 30 0.88106
1 30 0.788089
2 30 0.783762
3 30 0.714091
4 30 0.721778
5 30 0.79274
6 30 0.754213
7 30 0.793758
8 30 0.892858
9 30 0.911362
10 30 0.903663
11 30 0.89703
12 30 0.793264
13 30 0.822837
14 30 0.847706
15 30 0.850835
16 30 0.887745
17 30 0.888814
18 30 0.810149
19 30 0.750293
20 30 0.746631
21 30 0.747353
22 30 0.772364
23 30 0.8125
24 30 0.825241
25 30 0.800159
26 30 0.804748
27 30 0.878886
28 30 0.919065
29 30 0.895004
30 30 0.872108
31 30 0.525695
0 29 0.882416
1 29 0.850832
2 29 0.823798
3 29 0.777511
4 29 0.71893
5 29 0.671438
6 29 0.692352
7 29 0.809661
8 29 0.906159
9 29 0.903033
10 29 0.913684
11 29 0.881145
12 29 0.832643
13 29 0.819793
14 29 0.783895
15 29 0.777479
16 29 0.869257
17 29 0.903372
18 29 0.838215
19 29 0.821487
20 29 0.776246
21 29 0.704215
22 29 0.719662
23 29 0.68666
24 29 0.610945
25 29 0.556996
26 29 0.701559
27 29 0.903046
28 29 0.919488
29 29 0.891221
30 29 0.888094
31 29 0.53737
0 28 0.862626
1 28 0.875401
2 28 0.874035
3 28 0.859892
4 28 0.798673
5 28 0.743114
6 28 0.750158
7 28 0.757023
8 28 0.797763
9 28 0.872613
10 28 0.90933
11 28 0.864144
12 28 0.860224
13 28 0.851195
14 28 0.726712
15 28 0.70896
16 28 0.865226
17 28 0.916382
18 28 0.840449
19 28 0.820178
20 28 0.762174
21 28 0.724841
22 28 0.640605
23 28 0.474353
24 28 0.397254
25 28 0.39631
26 28 0.592264
27 28 0.687622
28 28 0.715389
29 28 0.929811
30 28 0.982666
31 28 0.535371
0 27 0.827556
1 27 0.82582
2 27 0.892847
3 27 0.900345
4 27 0.883409
5 27 0.830634
6 27 0.805945
7 27 0.807877
