x y v
0 31 0.710627
1 31 0.658294
2 31 0.734814
3 31 0.593946
4 31 0.681242
5 31 0.773703
6 31 0.735375
7 31 0.755656
8 31 0.76038
9 31 0.774191
10 31 0.793684
11 31 0.770731
12 31 0.654947
13 31 0.760737
14 31 0.744941
15 31 0.760666
16 31 0.778006
17 31 0.755412
18 31 0.701443
19 31 0.663011
20 31 0.696238
21 31 0.714226
22 31 0.716008
23 31 0.739539
24 31 0.754885
25 31 0.769679
26 31 0.768279
27 31 0.765997
28 31 0.782098
29 31 0.782108
30 31 0.770405
31 31 0.399755
0 30 0.631397
1 30 0.499644
2 30 0.463846
3 30 0.407749
4 30 0.42939
5 30 0.403003
6 30 0.378603
7 30 0.483778
8 30 0.555736
9 30 0.495056
10 30 0.505565
11 30 0.49101
12 30 0.439277
13 30 0.46957
14 30 0.488013
15 30 0.469141
16 30 0.52528
17 30 0.522408
18 30 0.506289
19 30 0.555342
20 30 0.515546
21 30 0.432179
22 30 0.432048
23 30 0.459551
24 30 0.473719
25 30 0.404028
26 30 0.444381
27 30 0.519914
28 30 0.508366
29 30 0.486579
30 30 0.480124
31 30 0.283829
0 29 0.47721
1 29 0.51946
2 29 0.555345
3 29 0.571759
4 29 0.526219
5 29 0.423666
6 29 0.40346
7 29 0.424529
8 29 0.502612
9 29 0.518992
10 29 0.506843
11 29 0.456694
12 29 0.538371
13 29 0.528273
14 29 0.427367
15 29 0.44096
16 29 0.487045
17 29 0.496911
18 29 0.458261
19 29 0.555498
20 29 0.4801
21 29 0.455756
22 29 0.473838
23 29 0.329444
24 29 0.222261
25 29 0.160009
26 29 0.348647
27 29 0.451617
28 29 0.455808
29 29 0.478252
30 29 0.485316
31 29 0.277583
0 28 0.513761
1 28 0.514518
2 28 0.552165
3 28 0.614933
4 28 0.634873
5 28 0.601578
6 28 0.658889
7 28 0.646635
8 28 0.541722
9 28 0.516704
10 28 0.494674
11 28 0.459269
12 28 0.495539
13 28 0.548863
14 28 0.351373
15 28 0.430483
16 28 0.549964
17 28 0.476422
18 28 0.493947
19 28 0.481624
20 28 0.506069
21 28 0.461526
22 28 0.339642
23 28 0.230666
24 28 0.149514
25 28 0.141837
26 28 0.356428
27 28 0.270752
28 28 0.331031
29 28 0.584503
30 28 0.475469
31 28 0.277484
0 27 0.521067
1 27 0.585168
2 27 0.553826
3 27 0.524953
4 27 0.565592
5 27 0.591856
6 27 0.614091
7 27 0.572318
8 27 0.510485
9 27 0.540721
10 27 0.506513
11 27 0.503199
12 27 0.497671
13 27 0.507677
14 27 0.422756
15 27 0.400411
16 27 0.62743
17 27 0.526514
18 27 0.496944
19 27 0.476656
20 27 0.40919
21 27 0.300498
22 27 0.319518
23 27 0.242129
24 27 0.452963
25 27 0.772726
26 27 0.547631
27 27 0.136309
28 27 0.22531
29 27 0.557174
30 27 0.560579
31 27 0.257272
0 26 0.489025
1 26 0.461914
2 26 0.551861
3 26 0.506267
4 26 0.503129
5 26 0.45564
6 26 0.443162
7 26 0.36092
8 26 0.434129
9 26 0.528692
10 26 0.485929
11 26 0.514828
12 26 0.525542
13 26 0.499148
14 26 0.511462
15 26 0.46887
16 26 0.554985
17 26 0.562683
18 26 0.497518
19 26 0.452052
20 26 0.250205
21 26 0.192886
22 26 0.303586
23 26 0.317868
24 26 0.682927
25 26 0.882555
26 26 0.691463
27 26 0.303492
28 26 0.246934
29 26 0.524203
30 26 0.575429
31 26 0.260813
0 25 0.560986
1 25 0.546695
2 25 0.507254
3 25 0.50565
4 25 0.501538
5 25 0.484018
6 25 0.46706
7 25 0.324325
8 25 0.392609
9 25 0.561899
10 25 0.434126
11 25 0.504697
12 25 0.517051
13 25 0.477747
14 25 0.489014
15 25 0.556843
16 25 0.529429
17 25 0.519312
18 25 0.458477
19 25 0.299873
20 25 0.186981
21 25 0.285718
22 25 0.4033
23 25 0.353625
24 25 0.620973
25 25 0.707709
26 25 0.512759
27 25 0.505069
28 25 0.388161
29 25 0.565917
30 25 0.667381
31 25 0.282762
0 24 0.493427
1 24 0.575877
2 24 0.514363
3 24 0.488708
4 24 0.492346
5 24 0.509866
6 24 0.467433
7 24 0.52844
8 24 0.533714
9 24 0.582679
10 24 0.409238
11 24 0.444254
12 24 0.529051
13 24 0.439351
14 24 0.460281
15 24 0.524613
16 24 0.576582
17 24 0.441513
18 24 0.249739
19 24 0.216405
20 24 0.290651
21 24 0.363667
22 24 0.418018
23 24 0.418848
24 24 0.764942
25 24 0.643851
26 24 0.497132
27 24 0.363918
28 24 0.450184
29 24 0.591403
30 24 0.71545
31 24 0.298058
0 23 0.518685
1 23 0.524159
2 23 0.473182
3 23 0.482832
4 23 0.481447
5 23 0.504659
6 23 0.42117
7 23 0.530864
8 23 0.546663
9 23 0.269813
10 23 0.161967
11 23 0.150993
12 23 0.321415
13 23 0.490295
14 23 0.489058
15 23 0.454667
16 23 0.530611
17 23 0.315329
18 23 0.121995
19 23 0.213803
20 23 0.358078
21 23 0.426581
22 23 0.374962
23 23 0.535635
24 23 0.927716
25 23 0.619525
26 23 0.468539
27 23 0.304921
28 23 0.347462
29 23 0.723016
30 23 0.739674
31 23 0.310995
0 22 0.497179
1 22 0.468168
2 22 0.428881
3 22 0.507003
4 22 0.467543
5 22 0.468607
6 22 0.415922
7 22 0.379565
8 22 0.227948
9 22 0.0601842
10 22 0
11 22 0.0122961
12 22 0.0197446
13 22 0.168753
14 22 0.359433
15 22 0.29449
16 22 0.255236
17 22 0.187245
18 22 0.229642
19 22 0.276199
20 22 0.383374
21 22 0.468136
22 22 0.408127
23 22 0.59929
24 22 0.899402
25 22 0.567752
26 22 0.547913
27 22 0.584946
28 22 0.582251
29 22 0.738189
30 22 0.751034
31 22 0.312824
0 21 0.457757
1 21 0.416541
2 21 0.413216
3 21 0.503558
4 21 0.414871
5 21 0.312849
6 21 0.368182
7 21 0.337532
8 21 0.0815749
9 21 0.203066
10 21 0.297851
11 21 0.368776
12 21 0.297643
13 21 0.117278
14 21 0.0563725
15 21 0.0902619
16 21 0.129829
17 21 0.217796
18 21 0.358723
19 21 0.432424
20 21 0.405909
21 21 0.471213
22 21 0.45589
23 21 0.613964
24 21 0.821785
25 21 0.515944
26 21 0.543135
27 21 0.691634
28 21 0.81131
29 21 0.749034
30 21 0.689609
31 21 0.324486
0 20 0.359715
1 20 0.384875
2 20 0.447631
3 20 0.402152
4 20 0.239248
5 20 0.287071
6 20 0.452924
7 20 0.357887
8 20 0.234504
9 20 0.380562
10 20 0.464869
11 20 0.496159
12 20 0.536539
13 20 0.494575
14 20 0.368789
15 20 0.288985
16 20 0.31985
17 20 0.410282
18 20 0.454832
19 20 0.469064
20 20 0.532553
21 20 0.457093
22 20 0.482328
23 20 0.695472
24 20 0.780847
25 20 0.49983
26 20 0.541275
27 20 0.629011
28 20 0.794003
29 20 0.736506
30 20 0.625169
31 20 0.291864
0 19 0.269161
1 19 0.375572
2 19 0.411451
3 19 0.245515
4 19 0.213136
5 19 0.412328
6 19 0.629574
7 19 0.462791
8 19 0.292075
9 19 0.417186
10 19 0.513737
11 19 0.567485
12 19 0.548141
13 19 0.543119
14 19 0.523054
15 19 0.518146
16 19 0.528866
17 19 0.506519
18 19 0.504709
19 19 0.489884
20 19 0.608286
21 19 0.475775
22 19 0.516438
23 19 0.87076
24 19 0.749978
25 19 0.538211
26 19 0.570381
27 19 0.495666
28 19 0.505007
29 19 0.487736
30 19 0.586501
31 19 0.27139
0 18 0.346971
1 18 0.481629
2 18 0.328126
3 18 0.249562
4 18 0.379026
5 18 0.51422
6 18 0.651653
7 18 0.379024
8 18 0.336547
9 18 0.504649
10 18 0.533149
11 18 0.615174
12 18 0.526346
13 18 0.530755
14 18 0.51691
15 18 0.508352
16 18 0.503671
17 18 0.508313
18 18 0.554582
19 18 0.510008
20 18 0.612783
21 18 0.50158
22 18 0.534548
23 18 0.940266
24 18 0.736465
25 18 0.548095
26 18 0.589494
27 18 0.515005
28 18 0.403881
29 18 0.428919
30 18 0.50287
31 18 0.294439
0 17 0.524147
1 17 0.515233
2 17 0.307573
3 17 0.385484
4 17 0.513691
5 17 0.531777
6 17 0.671037
7 17 0.435785
8 17 0.305446
9 17 0.531433
10 17 0.546744
11 17 0.625863
12 17 0.526057
13 17 0.51366
14 17 0.521489
15 17 0.51553
16 17 0.497419
17 17 0.508449
18 17 0.595839
19 17 0.514668
20 17 0.512345
21 17 0.505461
22 17 0.554259
23 17 0.867775
24 17 0.689702
25 17 0.547119
26 17 0.554497
27 17 0.548851
28 17 0.535218
29 17 0.53364
30 17 0.509614
31 17 0.312119
0 16 0.663112
1 16 0.432393
2 16 0.309219
3 16 0.517319
4 16 0.521603
5 16 0.571914
6 16 0.698294
7 16 0.594839
8 16 0.448511
9 16 0.452881
10 16 0.562863
11 16 0.688196
12 16 0.558253
13 16 0.524351
14 16 0.537725
15 16 0.535924
16 16 0.529454
17 16 0.521191
18 16 0.682796
19 16 0.612777
20 16 0.406803
21 16 0.478716
22 16 0.603478
23 16 0.865984
24 16 0.632334
25 16 0.561081
26 16 0.542871
27 16 0.529555
28 16 0.552175
29 16 0.510759
30 16 0.45649
31 16 0.326
0 15 0.59007
1 15 0.389542
2 15 0.418311
3 15 0.545605
4 15 0.488534
