x y v
0 31 0.805751
1 31 0.698793
2 31 0.694085
3 31 0.683193
4 31 0.646233
5 31 0.740798
6 31 0.786828
7 31 0.77725
8 31 0.778277
9 31 0.78236
10 31 0.79797
11 31 0.805898
12 31 0.745459
13 31 0.718171
14 31 0.77113
15 31 0.779752
16 31 0.794937
17 31 0.793434
18 31 0.756656
19 31 0.698888
20 31 0.676762
21 31 0.700846
22 31 0.717578
23 31 0.740387
24 31 0.766461
25 31 0.782211
26 31 0.789434
27 31 0.789319
28 31 0.794562
29 31 0.803482
30 31 0.797989
31 31 0.641238
0 30 0.892277
1 30 0.841466
2 30 0.811164
3 30 0.77215
4 30 0.685572
5 30 0.736633
6 30 0.724006
7 30 0.748402
8 30 0.863699
9 30 0.923712
10 30 0.922435
11 30 0.931246
12 30 0.874643
13 30 0.821372
14 30 0.848328
15 30 0.854809
16 30 0.885929
17 30 0.905405
18 30 0.85881
19 30 0.793077
20 30 0.768018
21 30 0.783354
22 30 0.785947
23 30 0.797705
24 30 0.819054
25 30 0.818093
26 30 0.807538
27 30 0.864682
28 30 0.918082
29 30 0.922077
30 30 0.912079
31 30 0.733379
0 29 0.826686
1 29 0.842307
2 29 0.824117
3 29 0.829285
4 29 0.7394
5 29 0.713637
6 29 0.733617
7 29 0.761106
8 29 0.822892
9 29 0.886615
10 29 0.915536
11 29 0.912486
12 29 0.879499
13 29 0.837368
14 29 0.822404
15 29 0.792737
16 29 0.841002
17 29 0.902845
18 29 0.879745
19 29 0.835962
20 29 0.807079
21 29 0.745439
22 29 0.72899
23 29 0.697599
24 29 0.610707
25 29 0.552172
26 29 0.615936
27 29 0.789971
28 29 0.877759
29 29 0.900667
30 29 0.914195
31 29 0.736575
0 28 0.832863
1 28 0.876064
2 28 0.855426
3 28 0.861729
4 28 0.838598
5 28 0.819396
6 28 0.782601
7 28 0.772077
8 28 0.822196
9 28 0.892645
10 28 0.915305
11 28 0.907804
12 28 0.874192
13 28 0.863144
14 28 0.807034
15 28 0.720539
16 28 0.814145
17 28 0.91066
18 28 0.877586
19 28 0.820063
20 28 0.803939
21 28 0.771228
22 28 0.662179
23 28 0.535453
24 28 0.44407
25 28 0.392412
26 28 0.421639
27 28 0.539652
28 28 0.624908
29 28 0.833985
30 28 0.971267
31 28 0.739229
0 27 0.813304
1 27 0.824394
2 27 0.893169
3 27 0.912927
4 27 0.897872
5 27 0.861065
6 27 0.826904
7 27 0.843666
8 27 0.849944
9 27 0.88262
10 27 0.92523
11 27 0.920244
12 27 0.882126
13 27 0.880631
14 27 0.825474
15 27 0.681212
16 27 0.752937
17 27 0.918899
18 27 0.899231
19 27 0.843759
20 27 0.796443
21 27 0.634498
22 27 0.513196
23 27 0.459387
24 27 0.371883
25 27 0.452759
26 27 0.493986
27 27 0.371944
28 27 0.321534
29 27 0.610206
30 27 0.921889
31 27 0.773701
0 26 0.891877
1 26 0.844709
2 26 0.885229
3 26 0.928547
4 26 0.925934
5 26 0.902169
6 26 0.847906
7 26 0.800477
8 26 0.772652
9 26 0.853507
10 26 0.933546
11 26 0.921614
12 26 0.906724
13 26 0.895238
14 26 0.85754
15 26 0.705743
16 26 0.723847
17 26 0.910372
18 26 0.921536
19 26 0.839784
20 26 0.671442
21 26 0.493499
22 26 0.419681
23 26 0.315228
24 26 0.280935
25 26 0.484552
26 26 0.572148
27 26 0.423005
28 26 0.161625
29 26 0.352367
30 26 0.847491
31 26 0.787273
0 25 0.885221
1 25 0.864244
2 25 0.906735
3 25 0.930233
4 25 0.924494
5 25 0.909368
6 25 0.86408
7 25 0.783385
8 25 0.703102
9 25 0.805337
10 25 0.913757
11 25 0.891792
12 25 0.921924
13 25 0.903287
14 25 0.848291
15 25 0.766575
16 25 0.751332
17 25 0.884278
18 25 0.896513
19 25 0.768195
20 25 0.563701
21 25 0.376635
22 25 0.262574
23 25 0.209538
24 25 0.236175
25 25 0.570069
26 25 0.782411
27 25 0.544729
28 25 0.146864
29 25 0.195245
30 25 0.719865
31 25 0.78998
0 24 0.897964
1 24 0.872776
2 24 0.905834
3 24 0.925554
4 24 0.922306
5 24 0.918641
6 24 0.854578
7 24 0.787603
8 24 0.735323
9 24 0.798269
10 24 0.872304
11 24 0.821978
12 24 0.894103
13 24 0.915977
14 24 0.845715
15 24 0.796216
16 24 0.785545
17 24 0.84755
18 24 0.770335
19 24 0.601864
20 24 0.456922
21 24 0.259015
22 24 0.157231
23 24 0.152017
24 24 0.26133
25 24 0.636272
26 24 0.727203
27 24 0.478907
28 24 0.151328
29 24 0.168174
30 24 0.642343
31 24 0.790487
0 23 0.904628
1 23 0.890839
2 23 0.916424
3 23 0.90742
4 23 0.911157
5 23 0.910682
6 23 0.860079
7 23 0.785807
8 23 0.726721
9 23 0.641418
10 23 0.572889
11 23 0.50427
12 23 0.621498
13 23 0.829472
14 23 0.901918
15 23 0.82055
16 23 0.782332
17 23 0.768568
18 23 0.609964
19 23 0.437805
20 23 0.320487
21 23 0.206772
22 23 0.123961
23 23 0.102506
24 23 0.316571
25 23 0.705924
26 23 0.764791
27 23 0.577693
28 23 0.229921
29 23 0.157378
30 23 0.618694
31 23 0.780012
0 22 0.934566
1 22 0.866567
2 22 0.867067
3 22 0.88051
4 22 0.913254
5 22 0.893433
6 22 0.84136
7 22 0.714393
8 22 0.596877
9 22 0.458756
10 22 0.373101
11 22 0.266342
12 22 0.267036
13 22 0.396219
14 22 0.558848
15 22 0.653354
16 22 0.623764
17 22 0.597012
18 22 0.483672
19 22 0.302918
20 22 0.188862
21 22 0.165055
22 22 0.0892395
23 22 0.0672505
24 22 0.362629
25 22 0.789873
26 22 0.773231
27 22 0.642626
28 22 0.351971
29 22 0.272857
30 22 0.624946
31 22 0.768151
0 21 0.916051
1 21 0.828376
2 21 0.820385
3 21 0.845645
4 21 0.868531
5 21 0.772718
6 21 0.710575
7 21 0.653707
8 21 0.505425
9 21 0.285308
10 21 0.133734
11 21 0.0496757
12 21 0.0638603
13 21 0.160933
14 21 0.276367
15 21 0.334181
16 21 0.339537
17 21 0.397909
18 21 0.338261
19 21 0.222888
20 21 0.149044
21 21 0.103263
22 21 0.0594766
23 21 0.051478
24 21 0.394671
25 21 0.827193
26 21 0.780757
27 21 0.772765
28 21 0.660182
29 21 0.523495
30 21 0.686397
31 21 0.740712
0 20 0.829525
1 20 0.732213
2 20 0.746084
3 20 0.758709
4 20 0.71956
5 20 0.637191
6 20 0.694135
7 20 0.653774
8 20 0.377234
9 20 0.0993472
10 20 0.0337364
11 20 0.0124128
12 20 0
13 20 0.016105
14 20 0.0672659
15 20 0.137692
16 20 0.158528
17 20 0.197689
18 20 0.211388
19 20 0.190248
20 20 0.136973
