x y v
0 31 0.383405
1 31 0.319922
2 31 0.19344
3 31 0.112793
4 31 0.171472
5 31 0.196965
6 31 0.241559
7 31 0.292619
8 31 0.288443
9 31 0.24627
10 31 0.191675
11 31 0.163643
12 31 0.11012
13 31 0.154952
14 31 0.181832
15 31 0.194068
16 31 0.198789
17 31 0.233199
18 31 0.276445
19 31 0.352558
20 31 0.340085
21 31 0.202251
22 31 0.138318
23 31 0.18587
24 31 0.221026
25 31 0.213003
26 31 0.195925
27 31 0.199547
28 31 0.2161
29 31 0.194768
30 31 0.168211
31 31 0.175618
0 30 0.450811
1 30 0.416526
2 30 0.559677
3 30 0.590513
4 30 0.572596
5 30 0.474421
6 30 0.247865
7 30 0.248146
8 30 0.381828
9 30 0.46278
10 30 0.498403
11 30 0.504486
12 30 0.529146
13 30 0.577971
14 30 0.529142
15 30 0.475168
16 30 0.472174
17 30 0.43675
18 30 0.410023
19 30 0.431436
20 30 0.454183
21 30 0.513463
22 30 0.556731
23 30 0.51853
24 30 0.441621
25 30 0.344851
26 30 0.333526
27 30 0.425168
28 30 0.478316
29 30 0.479963
30 30 0.48406
31 30 0.426688
0 29 0.543873
1 29 0.402015
2 29 0.443581
3 29 0.570783
4 29 0.55833
5 29 0.591053
6 29 0.75829
7 29 0.801028
8 29 0.649118
9 29 0.501204
10 29 0.479952
11 29 0.445723
12 29 0.492126
13 29 0.467178
14 29 0.45122
15 29 0.448743
16 29 0.476864
17 29 0.475019
18 29 0.466205
19 29 0.513147
20 29 0.458692
21 29 0.462083
22 29 0.4936
23 29 0.381793
24 29 0.226996
25 29 0.149197
26 29 0.337875
27 29 0.450517
28 29 0.414079
29 29 0.446269
30 29 0.495969
31 29 0.434479
0 28 0.708615
1 28 0.670531
2 28 0.543881
3 28 0.486607
4 28 0.471734
5 28 0.58427
6 28 0.628237
7 28 0.529546
8 28 0.514584
9 28 0.572931
10 28 0.527195
11 28 0.506656
12 28 0.504328
13 28 0.461665
14 28 0.4071
15 28 0.488082
16 28 0.578871
17 28 0.546461
18 28 0.51424
19 28 0.426207
20 28 0.428893
21 28 0.50964
22 28 0.40615
23 28 0.337603
24 28 0.498754
25 28 0.695226
26 28 0.719964
27 28 0.390621
28 28 0.272669
29 28 0.496164
30 28 0.525494
31 28 0.42904
0 27 0.384063
1 27 0.410982
2 27 0.451061
3 27 0.4766
4 27 0.441694
5 27 0.357649
6 27 0.318673
7 27 0.35157
8 27 0.399053
9 27 0.490455
10 27 0.495098
11 27 0.515206
12 27 0.505322
13 27 0.507429
14 27 0.50312
15 27 0.508062
16 27 0.549721
17 27 0.509167
18 27 0.517139
19 27 0.504827
20 27 0.492117
21 27 0.244282
22 27 0.288224
23 27 0.533264
24 27 0.742198
25 27 1
26 27 0.836182
27 27 0.536858
28 27 0.573543
29 27 0.553912
30 27 0.413974
31 27 0.38128
0 26 0.544507
1 26 0.578314
2 26 0.522334
3 26 0.469782
4 26 0.484225
5 26 0.464083
6 26 0.439814
7 26 0.359422
8 26 0.365133
9 26 0.458604
10 26 0.471431
11 26 0.47551
12 26 0.479488
13 26 0.487109
14 26 0.521303
15 26 0.472657
16 26 0.538264
17 26 0.544248
18 26 0.495433
19 26 0.432829
20 26 0.249688
21 26 0.357056
22 26 0.606309
23 26 0.500702
24 26 0.532561
25 26 0.384056
26 26 0.146276
27 26 0.422577
28 26 0.600263
29 26 0.604759
30 26 0.635345
31 26 0.439429
0 25 0.498361
1 25 0.505514
2 25 0.552585
3 25 0.505561
4 25 0.473566
5 25 0.478751
6 25 0.527761
7 25 0.542493
8 25 0.597644
9 25 0.6117
10 25 0.489447
11 25 0.471317
12 25 0.471795
13 25 0.443604
14 25 0.433937
15 25 0.453134
16 25 0.495782
17 25 0.562644
18 25 0.442459
19 25 0.314913
20 25 0.358701
21 25 0.568499
22 25 0.522826
23 25 0.472857
24 25 0.556957
25 25 0.565225
26 25 0.631678
27 25 0.626481
28 25 0.451864
29 25 0.579126
30 25 0.689112
31 25 0.466833
0 24 0.599322
1 24 0.504126
2 24 0.461745
3 24 0.491114
4 24 0.47525
5 24 0.488538
6 24 0.419352
7 24 0.51145
8 24 0.605272
9 24 0.609583
10 24 0.480831
11 24 0.45643
12 24 0.481363
13 24 0.457602
14 24 0.480377
15 24 0.476985
16 24 0.465045
17 24 0.479396
18 24 0.32675
19 24 0.319037
20 24 0.497025
21 24 0.472666
22 24 0.432387
23 24 0.544742
24 24 0.715534
25 24 0.642901
26 24 0.424965
27 24 0.178124
28 24 0.196881
29 24 0.454101
30 24 0.646595
31 24 0.475365
0 23 0.487516
1 23 0.508148
2 23 0.495651
3 23 0.501997
4 23 0.480333
5 23 0.469909
6 23 0.430854
7 23 0.474507
8 23 0.337888
9 23 0.095218
10 23 0.0353981
11 23 0
12 23 0.105422
13 23 0.322378
14 23 0.483213
15 23 0.46192
16 23 0.462623
17 23 0.354715
18 23 0.372368
19 23 0.538558
20 23 0.508151
21 23 0.454413
22 23 0.490364
23 23 0.597032
24 23 0.65371
25 23 0.496656
26 23 0.598796
27 23 0.681894
28 23 0.688409
29 23 0.624203
30 23 0.635996
31 23 0.485562
0 22 0.489673
1 22 0.441459
2 22 0.454413
3 22 0.50733
4 22 0.487705
5 22 0.463805
6 22 0.44027
7 22 0.35298
8 22 0.18712
9 22 0.27392
10 22 0.627084
11 22 0.683823
12 22 0.569091
13 22 0.287192
14 22 0.0311395
15 22 0.037278
16 22 0.131845
17 22 0.246452
18 22 0.517637
19 22 0.559442
20 22 0.490511
21 22 0.511464
22 22 0.479648
23 22 0.571044
24 22 0.550216
25 22 0.475536
26 22 0.537776
27 22 0.550465
28 22 0.558916
29 22 0.619084
30 22 0.570251
31 22 0.480806
0 21 0.460892
1 21 0.424526
2 21 0.526145
3 21 0.549945
4 21 0.416245
5 21 0.28485
6 21 0.321179
7 21 0.389036
8 21 0.469311
9 21 0.670294
10 21 0.62699
11 21 0.601312
12 21 0.694073
13 21 0.823566
14 21 0.771013
15 21 0.5411
16 21 0.456521
17 21 0.621158
18 21 0.611422
19 21 0.516747
20 21 0.552315
21 21 0.542303
22 21 0.496665
23 21 0.539271
24 21 0.553181
25 21 0.542176
26 21 0.519005
27 21 0.592952
28 21 0.656492
29 21 0.575128
30 21 0.576154
31 21 0.484219
0 20 0.417125
1 20 0.395996
2 20 0.503502
3 20 0.414384
4 20 0.268999
5 20 0.405778
6 20 0.71631
7 20 0.622501
8 20 0.480666
9 20 0.500464
10 20 0.503009
11 20 0.562871
12 20 0.552944
13 20 0.550506
14 20 0.639723
15 20 0.78452
16 20 0.798371
17 20 0.719191
18 20 0.569124
19 20 0.515742
20 20 0.534335
21 20 0.521281
22 20 0.538928
23 20 0.60001
24 20 0.610419
25 20 0.569178
26 20 0.516919
27 20 0.470835
28 20 0.356522
29 20 0.262855
30 20 0.424005
31 20 0.456264
0 19 0.461178
1 19 0.488378
2 19 0.499935
3 19 0.356586
4 19 0.468628
5 19 0.65334
6 19 0.587727
7 19 0.415566
8 19 0.463302
9 19 0.506524
10 19 0.557606
11 19 0.554602
12 19 0.534078
13 19 0.527014
14 19 0.517809
15 19 0.522436
16 19 0.51282
17 19 0.514757
18 19 0.560665
19 19 0.569911
20 19 0.6
21 19 0.502125
22 19 0.548415
23 19 0.691344
24 19 0.588237
25 19 0.594574
26 19 0.578673
27 19 0.499553
28 19 0.419145
29 19 0.312987
30 19 0.371916
31 19 0.405261
0 18 0.530305
1 18 0.628667
2 18 0.527028
3 18 0.500674
4 18 0.632709
5 18 0.550741
6 18 0.531303
7 18 0.476441
8 18 0.439962
9 18 0.471938
10 18 0.515288
11 18 0.558192
12 18 0.509975
13 18 0.509424
14 18 0.516373
15 18 0.525739
16 18 0.511833
17 18 0.51514
18 18 0.553018
19 18 0.509405
20 18 0.499101
21 18 0.469169
22 18 0.515098
23 18 0.607847
24 18 0.480796
25 18 0.548281
26 18 0.498007
27 18 0.49258
28 18 0.508282
29 18 0.583164
30 18 0.570281
31 18 0.455044
0 17 0.640458
1 17 0.502171
2 17 0.400715
3 17 0.582626
4 17 0.596292
5 17 0.522078
6 17 0.621846
7 17 0.597908
8 17 0.512979
9 17 0.465714
10 17 0.46898
11 17 0.546191
12 17 0.519762
13 17 0.531877
14 17 0.544425
15 17 0.549544
16 17 0.534414
17 17 0.541136
18 17 0.570756
19 17 0.537409
20 17 0.491389
21 17 0.499534
22 17 0.49075
23 17 0.551407
24 17 0.524718
25 17 0.524931
26 17 0.491167
27 17 0.518902
28 17 0.561281
29 17 0.605744
30 17 0.50031
31 17 0.476455
0 16 0.622508
1 16 0.394394
2 16 0.49427
3 16 0.619592
4 16 0.485099
5 16 0.516419
6 16 0.597368
7 16 0.635199
8 16 0.600798
9 16 0.517781
10 16 0.509426
11 16 0.593034
12 16 0.5865
13 16 0.540342
14 16 0.543197
15 16 0.544039
16 16 0.548932
17 16 0.551115
18 16 0.629258
19 16 0.641007
20 16 0.487682
21 16 0.50923
22 16 0.525223
23 16 0.615733
24 16 0.603273
25 16 0.528543
26 16 0.494387
27 16 0.492227
28 16 0.429971
29 16 0.332785
30 16 0.352648
31 16 0.452257
0 15 0.450144
1 15 0.323726
2 15 0.530757
3 15 0.527754
4 15 0.458829
5 15 0.543262
6 15 0.55283
7 15 0.535119
8 15 0.508812
9 15 0.41142
10 15 0.502704
11 15 0.605816
12 15 0.603528
13 15 0.555438
14 15 0.557938
15 15 0.557033
16 15 0.546025
17 15 0.53723
18 15 0.667257
19 15 0.614287
20 15 0.444518
21 15 0.540869
22 15 0.705199
23 15 0.690981
24 15 0.552309
25 15 0.508614
26 15 0.468186
27 15 0.467569
28 15 0.477029
29 15 0.497446
30 15 0.508037
31 15 0.506213
0 14 0.443644
1 14 0.504515
2 14 0.551317
3 14 0.432135
4 14 0.466391
5 14 0.532583
6 14 0.587864
7 14 0.550297
8 14 0.501256
9 14 0.343348
10 14 0.43271
11 14 0.757645
12 14 0.70778
13 14 0.649484
14 14 0.62919
15 14 0.619279
16 14 0.599727
17 14 0.597608
18 14 0.672772
19 14 0.569755
20 14 0.437687
21 14 0.530057
22 14 0.609018
23 14 0.445538
24 14 0.449771
25 14 0.501428
26 14 0.490343
27 14 0.491395
28 14 0.502276
29 14 0.515329
30 14 0.508759
31 14 0.492877
0 13 0.462026
1 13 0.539829
2 13 0.488002
3 13 0.40665
4 13 0.496618
5 13 0.517756
6 13 0.524704
7 13 0.588319
8 13 0.580922
9 13 0.493859
10 13 0.390649
11 13 0.538527
12 13 0.507115
13 13 0.544535
14 13 0.61859
15 13 0.717117
16 13 0.792681
17 13 0.841856
18 13 0.7733
19 13 0.626613
20 13 0.538602
21 13 0.528137
22 13 0.344715
23 13 0.225259
24 13 0.358377
25 13 0.432998
26 13 0.477722
27 13 0.485312
28 13 0.476344
29 13 0.500059
30 13 0.513171
31 13 0.436329
0 12 0.547749
1 12 0.56737
2 12 0.461504
3 12 0.450114
4 12 0.516323
5 12 0.525216
6 12 0.611255
7 12 0.604322
8 12 0.429253
9 12 0.490768
10 12 0.413187
11 12 0.484388
12 12 0.497054
13 12 0.355735
14 12 0.340049
15 12 0.295678
16 12 0.42502
17 12 0.561267
18 12 0.453838
19 12 0.493902
20 12 0.670525
21 12 0.718292
22 12 0.721941
23 12 0.895545
24 12 0.70813
25 12 0.528756
26 12 0.481915
27 12 0.478084
